Gene	NAME	CSM5LLGB.kegg.e-40.m8-hit-keg-cat	CSM6J2H9.kegg.e-40.m8-hit-keg-cat	CSM79HGR.kegg.e-40.m8-hit-keg-cat	ESM5GEYX.kegg.e-40.m8-hit-keg-cat	ESM5GEYY.kegg.e-40.m8-hit-keg-cat	ESM5GEZ1.kegg.e-40.m8-hit-keg-cat	ESM5MEAB.kegg.e-40.m8-hit-keg-cat	ESM5MEB9.kegg.e-40.m8-hit-keg-cat	ESM5MEC7.kegg.e-40.m8-hit-keg-cat	ESM5MEDP.kegg.e-40.m8-hit-keg-cat	ESM5MEE2.kegg.e-40.m8-hit-keg-cat	ESM5MEEJ.kegg.e-40.m8-hit-keg-cat	ESM718U9.kegg.e-40.m8-hit-keg-cat	ESM7F5AE.kegg.e-40.m8-hit-keg-cat	HSM5MD6G.kegg.e-40.m8-hit-keg-cat	HSM5MD6S.kegg.e-40.m8-hit-keg-cat	HSM67VDR.kegg.e-40.m8-hit-keg-cat	HSM67VDT.kegg.e-40.m8-hit-keg-cat	HSM6XRQC.kegg.e-40.m8-hit-keg-cat	HSM6XRTE.kegg.e-40.m8-hit-keg-cat	HSM7CZ2X.kegg.e-40.m8-hit-keg-cat	HSM7J4JV.kegg.e-40.m8-hit-keg-cat	HSMA33J1.kegg.e-40.m8-hit-keg-cat	mock_even_lc-hit-keg-cat	Category	SuperPathway	SubPathway	KOAnnot
K13607	K13607	0.0	0.0	0.0	0.0	0.0	3.76e-05	4.35e-05	0.0	0.0	0.0	2.3899999999999998e-05	0.0	0.0	0.0	0.0	0.0	2.8300000000000003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Biosynthesis of other secondary metabolites	Tropane_piperidine_and_pyridine_alkaloid_biosynthesis	fldA; cinnamoyl-CoA:phenyllactate CoA-transferase
K01062	K01062: 1-alkyl-2-acetylglycerophosphocholine esterase	0.0	0.0	0.0	0.0	4e-05	1.55e-05	3.5799999999999996e-05	2.1e-05	3.5600000000000005e-05	5.73e-05	1.98e-05	6.14e-05	0.0	3.82e-05	0.0	0.0	0.0	4.5600000000000004e-05	6.55e-05	1.84e-05	6.0899999999999996e-05	4.51e-05	0.0	0.0	Metabolism	Lipid metabolism	Ether_lipid_metabolism	PAFAH; platelet-activating factor acetylhydrolase
K01561	K01561: haloacetate dehalogenase	0.0	0.0	0.0	0.0	4.4e-05	0.0	5.91e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.03e-05	0.0	0.0	0.00022013099999999998	Metabolism	Xenobiotics biodegradation and metabolism	Chloroalkane_and_chloroalkene_degradation	dehH; haloacetate dehalogenase
K01560	K01560: 2-haloacid dehalogenase	0.0	0.0	3.7e-05	0.00010611799999999999	8.950000000000001e-05	0.000100298	7.56e-05	0.00013361700000000002	8.06e-05	6.440000000000001e-05	0.000296321	0.000178047	0.0	8.18e-05	0.0	0.000240745	4.91e-05	4.83e-05	0.0	0.00020264	6.42e-05	9.520000000000001e-05	0.00021995	0.000289823	Metabolism	Xenobiotics biodegradation and metabolism	Chloroalkane_and_chloroalkene_degradation	E3.8.1.2; 2-haloacid dehalogenase
K01567	K01567	0.0	0.0	0.000210225	0.00023328599999999998	0.00035851199999999996	0.000221471	0.000297506	0.00025981	0.00035297800000000005	0.000390159	0.000286805	9.95e-05	0.0	0.00016533700000000002	0.0	0.00033653599999999996	0.000273387	0.000368475	9.350000000000001e-05	0.00038315699999999996	0.000314186	0.00018253	0.000364609	0.000457646	None	None	None	None
K00218	K00218: protochlorophyllide reductase	0.0	0.0	0.0	0.0	2.22e-05	0.0	5.9699999999999994e-05	0.0	0.0	0.0	0.0	3.41e-05	8.49e-05	3.18e-05	0.0	4.5799999999999995e-05	0.0	0.0	0.0	3.07e-05	0.0	0.0	0.0	0.0	Metabolism	Metabolism of cofactors and vitamins	Porphyrin_and_chlorophyll_metabolism	E1.3.1.33 por; protochlorophyllide reductase
K00219	K00219: 24-dienoyl-CoA reductase (NADPH2)	0.0	0.0	9.640000000000001e-05	0.000102862	0.00015578600000000002	9.990000000000002e-05	0.000103417	0.000185747	0.0001557	8.77e-05	0.00010208799999999999	0.00014385	0.000113899	5.5100000000000004e-05	0.0	0.000176876	0.000128938	0.000131592	4.88e-05	6.65e-05	0.000133817	3.26e-05	3.72e-05	6.709999999999999e-05	None	None	None	None
K01035	K01035: acetate CoA-transferase beta subunit	0.0	0.000357544	0.0	0.0	0.0	0.00010672700000000001	0.0	4.8700000000000005e-05	0.0	0.0	0.0	4.6299999999999994e-05	0.000117941	4.34e-05	0.0	0.0	0.0	5.28e-05	0.0	0.0	7.08e-05	0.0	0.0	0.0	Metabolism	Carbohydrate metabolism	Propanoate_metabolism	atoA; acetate CoA/acetoacetate CoA-transferase beta subunit
K01034	K01034: acetate CoA-transferase alpha subunit	0.0	0.000357544	7.75e-05	8.66e-05	6.14e-05	0.000138909	8.26e-05	0.0	4.16e-05	7.099999999999999e-05	0.0	9.300000000000001e-05	0.000117941	4.3799999999999994e-05	0.0	6.42e-05	5.479999999999999e-05	0.000106535	0.0	4.31e-05	0.0	0.000105427	0.00011939999999999999	0.0	Metabolism	Carbohydrate metabolism	Propanoate_metabolism	atoD; acetate CoA/acetoacetate CoA-transferase alpha subunit
K01741	K01741: DNA-(apurinic or apyrimidinic site) lyase	0.0	0.0	2.6000000000000002e-05	3.9e-05	4.14e-05	4.8100000000000004e-05	0.0	3.26e-05	0.0	0.0	3.0799999999999996e-05	0.0	0.000179404	2.97e-05	0.0	0.0	3.64e-05	8.03e-05	0.0	9.350000000000001e-05	0.0	0.0	8.01e-05	0.0	None	None	None	None
K01740	K01740: O-acetylhomoserine (thiol)-lyase	0.00041537400000000004	0.0005530880000000001	0.0012775	0.00121895	0.000751358	0.000981079	0.00109843	0.00153349	0.00102007	0.00113211	0.0015295	0.00124339	0.00101958	0.0013821	0.0	0.00125121	0.00137446	0.00122031	0.000933346	0.00113446	0.0012784	0.00126665	0.00132714	0.00140427	Metabolism	Amino acid metabolism	Cysteine_and_methionine_metabolism	E2.5.1.49 metY; O-acetylhomoserine (thiol)-lyase
K01031	K01031: 3-oxoadipate CoA-transferase alpha subunit	0.0	0.0	0.0	0.0	8.71e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Xenobiotics biodegradation and metabolism	Benzoate_degradation	pcaI; 3-oxoadipate CoA-transferase alpha subunit
K01746	K01746: formiminotetrahydrofolate cyclodeaminase	0.0	0.0	4.0799999999999996e-05	0.000120628	0.000129104	0.00011596100000000001	8.57e-05	0.0	0.0	7.3e-05	0.000143312	9.88e-05	0.00024854	0.0	0.0	0.00013274	5.610000000000001e-05	0.000222423	0.0	0.0	7.290000000000001e-05	0.000110056	6.29e-05	0.0	Metabolism	Metabolism of cofactors and vitamins	One_carbon_pool_by_folate	E4.3.1.4; formiminotetrahydrofolate cyclodeaminase
K01745	K01745: histidine ammonia-lyase	0.0	0.00031670200000000003	0.0005402180000000001	0.00048757300000000004	0.00044170099999999996	0.00023056	0.000418384	0.000206249	0.000415389	0.0006558660000000001	0.00017041900000000002	0.000299685	0.000200087	0.000316788	0.0	0.00034813	0.000297934	0.000509657	0.000515994	0.00046282699999999996	0.000322605	0.00038994400000000003	0.00040025	0.000132165	Metabolism	Amino acid metabolism	Histidine_metabolism	hutH HAL; histidine ammonia-lyase
K01744	K01744: aspartate ammonia-lyase	0.00110602	0.00033558599999999997	0.000244444	0.000342984	0.000329916	0.00020925099999999998	0.000298816	0.00028728900000000003	0.00035275599999999997	0.000541559	0.000391955	0.00047183800000000003	0.0007764989999999999	0.00033656800000000003	0.0	0.00034517099999999997	0.000391865	0.000402028	0.000411236	0.000442177	0.000383551	0.00056955	0.00040557	0.000257362	Metabolism	Amino acid metabolism	Alanine_aspartate_and_glutamate_metabolism	aspA; aspartate ammonia-lyase
K02030	K02030: polar amino acid transport system substrate-binding protein	0.0	0.00030746	0.00123648	0.00142112	0.00144806	0.00165857	0.0008031010000000001	0.00123304	0.0009492910000000001	0.000835656	0.00156793	0.00144017	0.000422889	0.00123244	0.0	0.000937352	0.00110018	0.0007119060000000001	0.00104924	0.000882658	0.00120366	0.00106173	0.00160671	0.00226082	None	None	None	None
K02031	K02031: peptide/nickel transport system ATP-binding protein	0.0	0.000680716	0.0005140969999999999	0.00125447	0.00148207	0.00180243	0.00076717	0.000959213	0.00125849	0.000313112	0.00162324	0.00139847	0.000569513	0.000661433	0.0	0.000701719	0.0009581030000000001	0.00044970300000000003	0.0008337860000000001	0.00108897	0.0008813810000000001	0.000585776	0.000910345	0.0019521	None	None	None	None
K02032	K02032: peptide/nickel transport system ATP-binding protein	0.0004970490000000001	0.00108215	0.000348157	0.00143161	0.00106085	0.00179869	0.00045821	0.00130108	0.00139544	0.000362042	0.00174558	0.0009721630000000001	0.000757741	0.000706484	0.0	0.00047847300000000004	0.000544762	0.00025745900000000003	0.000990587	0.000927938	0.00142567	0.0005079269999999999	0.0007873310000000001	0.00136245	None	None	None	None
K02033	K02033: peptide/nickel transport system permease protein	0.0	0.000503424	0.00038881800000000003	0.00136888	0.00133941	0.00180559	0.000549944	0.000943363	0.000955145	0.000519013	0.00188659	0.00121943	0.0007475289999999999	0.000837305	0.0	0.000502695	0.000913023	0.00041165099999999997	0.000694857	0.0010333	0.00124353	0.000559589	0.00096429	0.00133918	None	None	None	None
K01039	K01039: glutaconate CoA-transferase subunit A	0.000552968	0.000740787	2.62e-05	1.9600000000000002e-05	2.09e-05	2.3800000000000003e-05	5.6000000000000006e-05	3.28e-05	2.78e-05	4.7499999999999996e-05	0.0	3.19e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.63e-05	4.7600000000000005e-05	0.0	4.03e-05	0.0	Metabolism	Carbohydrate metabolism	Butanoate_metabolism	gctA; glutaconate CoA-transferase subunit A
K02035	K02035: peptide/nickel transport system substrate-binding protein	0.000317683	0.00116166	0.000306684	0.000762005	0.00126625	0.00142769	0.000581295	0.0008158960000000001	0.000928867	0.000288684	0.00138989	0.000951945	0.000898915	0.000422658	0.0	0.000385665	0.000575957	0.000214677	0.00092316	0.000947787	0.0007541910000000001	0.00036083599999999996	0.000667367	0.00143604	None	None	None	None
K02036	K02036: phosphate transport system ATP-binding protein	0.0	0.0	0.00047842699999999996	0.000647679	0.000517132	0.0006932360000000001	0.00076236	0.000775857	0.000757431	0.000712304	0.0009094169999999999	0.000628115	0.0006818719999999999	0.0006987860000000001	0.0	0.0005314990000000001	0.000597717	0.0009955139999999999	0.000850176	0.00062857	0.0008581919999999999	0.0008739430000000001	0.0011968	0.0005997730000000001	Environmental Information Processing	Membrane transport	ABC_transporters	pstB; phosphate transport system ATP-binding protein
K02037	K02037: phosphate transport system permease protein	0.0	0.0	0.000524717	0.000876325	0.00042002900000000004	0.000654514	0.000572801	0.000534185	0.0006151290000000001	0.000604292	0.000860823	0.000499271	0.000239305	0.000503574	0.0	0.0006113480000000001	0.000500465	0.000502925	0.00019550900000000001	0.000564728	0.0007013480000000001	0.000493623	0.000591746	0.000156981	Environmental Information Processing	Membrane transport	ABC_transporters	pstC; phosphate transport system permease protein
K01585	K01585: arginine decarboxylase	0.0	0.00012542399999999998	0.000452301	0.00023050000000000002	0.000292555	8.99e-05	0.00025434	0.00023245400000000002	0.00033114099999999997	0.000492884	6.759999999999999e-05	0.000324718	0.000441695	0.000329945	0.0	0.000268007	0.000216103	0.000422694	0.000413451	0.000285991	0.000277209	0.00041945	0.000208953	0.000811693	Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	E4.1.1.19S speA; arginine decarboxylase
K01584	K01584: arginine decarboxylase	0.0	0.0	6.57e-05	0.0	8.42e-06	2e-05	0.000116897	2.78e-05	1.12e-05	0.0	0.0	0.0	0.00016413700000000002	2.49e-05	0.0	1.82e-05	0.0	0.0	0.0	0.0	2.01e-05	0.0	1.7100000000000002e-05	2.51e-05	Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	E4.1.1.19A adi; arginine decarboxylase
K05020	K05020: glycine betaine transporter	0.0	0.0	0.0	0.0	2.64e-05	0.000105331	7.140000000000001e-05	0.0	0.0	0.0	1.91e-05	0.0	0.0	0.0	0.0	0.0	2.33e-05	0.0	0.0	0.0	6.05e-05	0.0	2.48e-05	3.289999999999999e-05	None	None	None	None
K01586	K01586: diaminopimelate decarboxylase	0.000452556	0.000388799	0.000728601	0.000786444	0.00058998	0.000777183	0.000789903	0.000906728	0.000747142	0.00064781	0.000793691	0.0007757069999999999	0.0006892160000000001	0.0007920560000000001	0.0	0.000711075	0.000819878	0.000733165	0.000565238	0.000785085	0.0007317630000000001	0.000774101	0.000714217	0.000798879	Metabolism	Amino acid metabolism	Lysine_biosynthesis	lysA; diaminopimelate decarboxylase
K01581	K01581: ornithine decarboxylase	0.00045828300000000003	0.0	3.32e-05	5.1e-05	0.000199657	0.000168335	0.00019376	0.00010180200000000001	9.690000000000001e-05	2e-05	9.470000000000001e-05	0.000165834	0.00014005700000000002	0.000141146	0.0	5.7100000000000006e-05	0.00011214200000000001	6.15e-05	0.000133986	7.45e-05	0.000163969	3.09e-05	8.53e-05	9.42e-05	Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	E4.1.1.17 ODC1 speC speF; ornithine decarboxylase
K01580	K01580: glutamate decarboxylase	0.0	0.00049812	0.00038569699999999995	0.000210641	0.000181423	6.47e-05	0.00030031700000000003	0.000219603	0.000369865	0.000573974	0.000103071	0.00025514099999999996	0.000322089	0.000259359	0.0	0.000288298	0.000245261	0.000382187	0.000340123	0.00027087599999999997	0.00018995	0.00051737	0.000325257	0.000145225	Metabolism	Carbohydrate metabolism	Butanoate_metabolism	E4.1.1.15 gadB gadA GAD; glutamate decarboxylase
K01583	K01583: arginine decarboxylase	0.0	0.0	0.0	1.34e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.65e-05	0.0	Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	E4.1.1.19; arginine decarboxylase
K01582	K01582: lysine decarboxylase	0.0	0.0	0.00031096	0.00022073900000000002	0.000280566	0.00033409199999999997	0.00018444	0.000222372	0.000307342	6.28e-05	0.000346669	0.00029644	0.000298295	0.000229343	0.0	0.000284863	0.000257667	7.070000000000001e-05	0.000402103	7.6e-05	0.000315544	0.000280102	0.000345734	0.000245019	Metabolism	Amino acid metabolism	Lysine_degradation	E4.1.1.18 ldcC cadA; lysine decarboxylase
K13497	K13497	0.0	0.0	4.7e-05	2.37e-05	2.52e-05	2.9199999999999998e-05	0.0	0.0	1.6800000000000002e-05	2.8699999999999996e-05	0.0	0.0	9.6e-05	0.0	0.0	0.0	0.0	2.15e-05	0.0	5.22e-05	2.8699999999999996e-05	0.0	2.4299999999999998e-05	0.00012486	Metabolism	Amino acid metabolism	Phenylalanine_tyrosine_and_tryptophan_biosynthesis	trpGD; anthranilate synthase/phosphoribosyltransferase
K01589	K01589: phosphoribosylaminoimidazole carboxylase ATPase subunit	0.0	0.0	4.4200000000000004e-05	4.8700000000000005e-05	9.03e-05	0.000123678	4.68e-05	5.59e-05	0.000119998	8.02e-05	5.42e-05	2.8100000000000002e-05	0.000214679	0.0	0.0	3.5799999999999996e-05	6.0599999999999996e-05	0.00011808700000000001	9.120000000000001e-05	0.00016603400000000002	4.28e-05	0.000115324	0.000132595	0.00037157900000000003	Metabolism	Nucleotide metabolism	Purine_metabolism	purK; 5-(carboxyamino)imidazole ribonucleotide synthase
K01588	K01588: phosphoribosylaminoimidazole carboxylase catalytic subunit	0.00107242	0.000926897	0.000859834	0.000821945	0.00095211	0.000886737	0.00106854	0.00106331	0.0008547689999999999	0.0009301369999999999	0.000893185	0.00122408	0.000487935	0.000794113	0.0	0.00098382	0.00105461	0.000966811	0.0009685410000000001	0.000953938	0.00100748	0.000803407	0.0009343839999999999	0.000846057	Metabolism	Nucleotide metabolism	Purine_metabolism	purE; 5-(carboxyamino)imidazole ribonucleotide mutase
K05556	K05556: hydroxylacyl-CoA dehydrogenase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9999999999999997e-05	0.0	0.0	0.0	0.0	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_type_II_polyketide_products	actVI1 RED1; ketoreductase RED1
K14430	K14430	0.0	0.0	2.01e-05	3.17e-06	2.54e-05	0.0	0.0	1.86e-05	8.78e-06	0.0	9.77e-06	5.16e-06	3.5499999999999996e-05	1.01e-05	0.0	0.0	0.0	3.9200000000000004e-05	0.0	2.35e-05	0.0	0.0	0.0	0.0	None	None	None	None
K13656	K13656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.44e-05	None	None	None	None
K13654	K13654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.74e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000306789	None	None	None	None
K13655	K13655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.02e-05	6.8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000513908	None	None	None	None
K13652	K13652	0.0	0.0	0.000141222	0.000262025	0.00038804	0.000109071	0.000314334	0.00028100200000000003	0.000275791	0.000367198	0.000202203	0.000280284	0.000356617	0.00035909900000000004	0.0	0.000236415	0.0002841	0.00039166300000000005	0.000343365	0.00028487900000000003	0.00020861	0.0	0.000135727	0.00022157	None	None	None	None
K13653	K13653	0.0	0.000554507	0.0	0.000132138	7.03e-05	0.00015858700000000002	0.00018795099999999998	0.0	6.2e-05	0.0	3.5100000000000006e-05	3.59e-05	0.0	3.229999999999999e-05	0.0	0.0	0.0	0.0	0.0	9.65e-05	0.000156138	0.0	8.44e-05	0.00043514800000000006	None	None	None	None
K13650	K13650	0.0	0.0	0.0	0.0	0.0	5.739999999999999e-05	0.0	7.79e-05	0.0	0.0	0.0	0.0	0.000188706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022557099999999999	0.0	0.0	0.0	None	None	None	None
K05557	K05557: MFS transporter DHA2 family integral membrane protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11e-06	None	None	None	None
K08344	K08344: suppressor for copper-sensitivity B	0.0	0.0	0.0	0.0	9.48e-06	1.1400000000000001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None	None	None	None
K08345	K08345: nitrate reductase 2 alpha subunit	0.0	0.0	0.0	0.0	2.07e-05	0.0	0.0	8.17e-06	2.08e-05	0.0	0.0	0.0	1.98e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18e-05	0.0	0.0	4.35e-05	None	None	None	None
K08346	K08346: nitrate reductase 2 beta subunit	0.0	0.0	0.0	0.0	0.0	1.51e-05	0.0	2.0399999999999998e-05	0.0	0.0	0.0	0.0	4.96e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None	None	None	None
K08347	K08347: nitrate reductase 2 gamma subunit	0.0	0.0	0.0	0.0	2.95e-05	3.43e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.6000000000000006e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000142735	None	None	None	None
K08348	K08348: formate dehydrogenase-N alpha subunit	0.0	0.0	0.0	0.0	2.14e-05	6.12e-05	6.64e-05	4.41e-05	0.0	0.0	1.23e-05	1.26e-05	7.53e-05	0.0	0.0	0.0	2.8999999999999997e-05	0.0	7.269999999999999e-05	0.0	5.27e-05	0.0	0.0	3.37e-05	Environmental Information Processing	Signal transduction	Two-component_system	fdnG; formate dehydrogenase-N alpha subunit
K08349	K08349: formate dehydrogenase-N beta subunit	0.0	0.0	0.0	0.0	0.0	2.44e-05	5.65e-05	3.32e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Environmental Information Processing	Signal transduction	Two-component_system	fdnH; formate dehydrogenase-N beta subunit
K14123	K14123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.55e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None	None	None	None
K14127	K14127	0.0	0.0	0.0	4.1899999999999995e-05	0.0	0.000103236	0.0	0.0	0.0	0.0	6.61e-05	0.0	0.0	6.37e-05	0.0	0.0	0.0	7.809999999999999e-05	0.0	0.0	0.0	0.0	0.00017192099999999998	0.0	None	None	None	None
K05553	K05553: 3-oxoacyl-ACP synthase acyl carrier protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6600000000000004e-08	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_type_II_polyketide_backbone	actI3; act minimal PKS acyl carrier protein
K02456	K02456: general secretion pathway protein G	0.0	0.0	0.0	0.0	4.6299999999999994e-05	0.00010106299999999999	0.0	0.0	0.000117101	0.0	0.0	0.0	0.000508214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019874099999999997	0.0	0.0	0.000807407	Environmental Information Processing	Membrane transport	Bacterial_secretion_system	gspG; general secretion pathway protein G
K05337	K05337: ferredoxin	0.0	0.0	0.000107287	0.0	0.0	0.0	0.0	0.0	0.0	0.000194799	0.0	0.0	0.000326607	0.0	0.0	0.0	0.0	0.000146144	0.0	0.000118157	0.0	0.0	0.0	3.58e-08	None	None	None	None
K02454	K02454: general secretion pathway protein E	0.0	0.0	2.8000000000000003e-05	9.91e-05	0.000102623	0.00020987900000000003	0.0	2.11e-05	0.000117126	2.72e-05	5.9e-05	3.59e-05	0.00015419	1.9600000000000002e-05	0.0	6.55e-05	0.0	0.0	0.00035812400000000003	0.0	0.000209562	0.0	5.25e-05	0.000171447	Environmental Information Processing	Membrane transport	Bacterial_secretion_system	gspE; general secretion pathway protein E
K02455	K02455: general secretion pathway protein F	0.0	0.0	6.22e-05	1.5399999999999998e-05	6.620000000000001e-05	7.7e-05	0.0	2.58e-05	2.24e-05	0.0	0.0	2.5300000000000002e-05	0.00025398099999999997	2.36e-05	0.0	3.3799999999999995e-05	0.0	0.0	0.0	0.0	0.000113077	0.0	0.0	0.0	Environmental Information Processing	Membrane transport	Bacterial_secretion_system	gspF; general secretion pathway protein F
K02100	K02100: MFS transporter SP family arabinose:H+ symporter	0.0	0.0	3.5499999999999996e-05	0.0	2.78e-05	1.6100000000000002e-05	7.209999999999999e-05	2.0399999999999998e-05	1.73e-05	3.27e-05	0.0	0.0	4.95e-05	1.99e-05	0.0	0.0	0.0	0.0	0.0	1.92e-05	3.17e-05	0.0	0.0	0.00019968400000000002	None	None	None	None
K02453	K02453: general secretion pathway protein D	0.0	0.0	2.8499999999999998e-05	2.4100000000000003e-05	6.659999999999999e-05	0.000135866	4.15e-05	4.6e-05	6.01e-05	5.17e-05	2.3e-05	4.74e-05	0.000201799	0.0	0.0	0.0	0.0	5.14e-05	0.000227315	5.27e-05	0.000126199	0.0	0.0	4.25e-06	Environmental Information Processing	Membrane transport	Bacterial_secretion_system	gspD; general secretion pathway protein D
K02450	K02450: general secretion pathway protein A	0.0	0.0	0.0	0.0	0.0	1.58e-05	0.0	0.0	3.41e-05	0.0	0.0	0.0	5.21e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.340000000000001e-05	0.0	0.0	2.36e-08	None	None	None	None
K02103	K02103: GntR family transcriptional regulator arabinose operon	0.0	0.0	4.52e-05	0.000154026	8.88e-05	0.00016993900000000003	4.61e-05	5.520000000000001e-05	7.26e-05	4.2e-05	0.00021406599999999998	0.000111495	0.0	7.7e-05	0.0	0.000148726	6.330000000000001e-05	3.15e-05	0.0	5.0600000000000003e-05	4.0799999999999996e-05	6.05e-05	3.5600000000000005e-05	0.0	None	None	None	None
K03455	K03455: monovalent cation:H+ antiporter-2 CPA2 family	0.0	0.000314115	0.00042032	0.0003187	0.000423123	0.000118584	0.000357083	0.000330875	0.000314672	0.000414166	0.000183528	0.000307532	0.0006848189999999999	0.000371216	0.0	0.00023704799999999998	0.000387535	0.00043353699999999995	0.0004933730000000001	0.000308557	0.000276849	0.000566929	0.00037180199999999996	0.0008019110000000001	None	None	None	None
K03457	K03457: nucleobase:cation symporter-1 NCS1 family	0.0	0.0	0.0	4.07e-05	9.76e-05	0.00018203700000000002	3.9e-05	4.6200000000000005e-05	5.429999999999999e-05	0.0	2.3800000000000003e-05	0.00010975399999999999	0.0	6.3e-05	0.0	0.0	7.57e-05	0.0	7.85e-05	0.0	0.000108597	9.98e-05	2.61e-05	0.000139762	None	None	None	None
K05551	K05551: 3-oxoacyl-ACP synthase I	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.7e-06	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_type_II_polyketide_backbone	actI1; act minimal PKS ketosynthase (KS/KS alpha)
K02108	K02108: F-type H+-transporting ATPase subunit a	0.00166935	0.000404848	0.000928805	0.00080905	0.000594472	0.001024	0.00090726	0.000781985	0.000851878	0.0006834339999999999	0.00109116	0.000748568	0.0008699939999999999	0.00087762	0.0	0.000792528	0.000748124	0.000676032	0.000978809	0.000494805	0.0006159340000000001	0.000643617	0.000798868	0.000285209	Metabolism	Energy metabolism	Oxidative_phosphorylation	ATPF0A atpB; F-type H+-transporting ATPase subunit a
K02109	K02109: F-type H+-transporting ATPase subunit b	0.00316033	0.0009435	0.000886944	0.000669424	0.000638802	0.00111579	0.0013066	0.0008279730000000001	0.000800842	0.000730988	0.0009389060000000001	0.0009883189999999999	0.000618678	0.0007383489999999999	0.0	0.000998674	0.00099409	0.000741931	0.000399247	0.0007072999999999999	0.000813571	0.000815381	0.000930242	0.0	Metabolism	Energy metabolism	Oxidative_phosphorylation	ATPF0B atpF; F-type H+-transporting ATPase subunit b
K03453	K03453: bile acid:Na+ symporter BASS family	0.0	0.000240906	0.0005074330000000001	0.000352822	0.000446795	0.000431393	0.0008263039999999999	0.000488624	0.000495889	0.000671464	0.000427595	0.000730195	0.00041130800000000004	0.0007763080000000001	0.0	0.000635819	0.0007316439999999999	0.0005716709999999999	0.0008223089999999999	0.000430837	0.000429151	0.000701554	0.0006820839999999999	0.000208868	None	None	None	None
