Gene	NAME	ERR688513.kegg.e-15.m8-hit-keg-cat	ERR688523.kegg.e-15.m8-hit-keg-cat	ERR688534.kegg.e-15.m8-hit-keg-cat	ERR688548.kegg.e-15.m8-hit-keg-cat	ERR688557.kegg.e-15.m8-hit-keg-cat	ERR688560.kegg.e-15.m8-hit-keg-cat	ERR688561.kegg.e-15.m8-hit-keg-cat	ERR688574.kegg.e-15.m8-hit-keg-cat	ERR688580.kegg.e-15.m8-hit-keg-cat	ERR688581.kegg.e-15.m8-hit-keg-cat	ERR688589.kegg.e-15.m8-hit-keg-cat	ERR688613.kegg.e-15.m8-hit-keg-cat	ERR688615.kegg.e-15.m8-hit-keg-cat	ERR688623.kegg.e-15.m8-hit-keg-cat	ERR688627.kegg.e-15.m8-hit-keg-cat	ERR688632.kegg.e-15.m8-hit-keg-cat	ERR688635.kegg.e-15.m8-hit-keg-cat	ERR688638.kegg.e-15.m8-hit-keg-cat	ERR688642.kegg.e-15.m8-hit-keg-cat	ERR688650.kegg.e-15.m8-hit-keg-cat	ERR710424.kegg.e-15.m8-hit-keg-cat	ERR710426.kegg.e-15.m8-hit-keg-cat	ERR710427.kegg.e-15.m8-hit-keg-cat	ERR710428.kegg.e-15.m8-hit-keg-cat	ERR710429.kegg.e-15.m8-hit-keg-cat	ERR710430.kegg.e-15.m8-hit-keg-cat	ERR710431.kegg.e-15.m8-hit-keg-cat	ERR710432.kegg.e-15.m8-hit-keg-cat	mock_even_lc-hit-keg-cat	Category	SuperPathway	SubPathway	KOAnnot
K00050	K00050: hydroxypyruvate reductase	5.5700000000000005e-05	0.0	7.979999999999999e-05	9.67e-05	3.1e-05	4.44e-05	0.0	0.000134155	0.000136771	7.929999999999999e-05	0.00011955100000000001	0.00013537	4.04e-05	4.6299999999999994e-05	0.000184735	0.00019396299999999999	0.0	1.9e-05	0.00012518799999999998	0.00011075600000000001	0.000150502	6.28e-05	0.00016795599999999998	0.00010078	0.000117422	6.579999999999999e-05	0.000100063	9.67e-05	0.0	Metabolism	Carbohydrate metabolism	Glyoxylate_and_dicarboxylate_metabolism	ttuD; hydroxypyruvate reductase
K00051	K00051: malate dehydrogenase (NADP+)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06e-05	7.6e-06	0.0	0.0	0.0	0.0	0.0	1.56e-05	1.07e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1e-06	0.0	0.0	0.0	1.06e-05	0.0	Metabolism	Carbohydrate metabolism	Pyruvate_metabolism	E1.1.1.82; malate dehydrogenase (NADP+)
K00052	K00052: 3-isopropylmalate dehydrogenase	0.0005703080000000001	0.0	0.0005388190000000001	0.000550107	0.000509758	0.000487095	0.000409305	0.000490697	0.000499694	0.0005773330000000001	0.000472716	0.000563164	0.000529288	0.000532714	0.000488824	0.000592514	0.0	0.000297812	0.000507407	0.000602546	0.000581124	0.000552083	0.000564529	0.000597557	0.000605	0.0005196630000000001	0.000512355	0.000615845	0.000743763	Metabolism	Carbohydrate metabolism	C5-Branched_dibasic_acid_metabolism	leuB; 3-isopropylmalate dehydrogenase
K00053	K00053: ketol-acid reductoisomerase	0.000598973	0.0	0.000508831	0.000554285	0.0005030319999999999	0.000430873	0.000534093	0.000515845	0.000561078	0.00046514	0.000428276	0.000564756	0.0006844819999999999	0.0006561560000000001	0.000468924	0.000498653	0.0	0.000552333	0.000562593	0.000527909	0.000702426	0.00066698	0.000473096	0.000625923	0.00043774300000000004	0.000754386	0.000419595	0.000468637	0.000529003	Metabolism	Amino acid metabolism	Valine_leucine_and_isoleucine_biosynthesis	ilvC; ketol-acid reductoisomerase
K00054	K00054: hydroxymethylglutaryl-CoA reductase	3.09e-05	0.0	9.290000000000001e-05	4.35e-05	6.39e-05	6.23e-05	0.000152719	4.36e-06	0.0	4.16e-05	4.91e-06	5.78e-06	4.98e-05	2.0600000000000003e-05	4.29e-06	3.96e-05	0.0	0.00012548	2.12e-05	6.04e-06	0.0	2.5300000000000002e-05	1.32e-05	3.98e-05	1.66e-05	2.17e-05	0.0	0.0	0.000439502	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid_backbone_biosynthesis	mvaA; hydroxymethylglutaryl-CoA reductase
K00055	K00055: aryl-alcohol dehydrogenase	0.0	0.0	2.6899999999999997e-05	0.0	2.4100000000000003e-05	1.28e-05	0.0	0.0	7.12e-06	5.32e-06	0.0	2.7000000000000002e-05	1.12e-05	2.99e-05	9.84e-06	5.08e-06	0.0	2.23e-05	1.3800000000000002e-05	7.09e-06	0.0	2.22e-05	0.0	5.82e-06	0.0	1.26e-05	0.0	0.0	0.0	Metabolism	Amino acid metabolism	Tyrosine_metabolism	E1.1.1.90; aryl-alcohol dehydrogenase
K00057	K00057: glycerol-3-phosphate dehydrogenase (NAD(P)+)	0.0007747160000000001	0.0	0.000576127	0.0006817819999999999	0.000690891	0.000688826	0.000653089	0.000698458	0.0008059889999999999	0.000684385	0.0007281480000000001	0.000683965	0.0007122830000000001	0.000750802	0.0007047430000000001	0.0007317480000000001	0.0	0.000623667	0.000695219	0.000599254	0.000631699	0.0006711460000000001	0.0006726389999999999	0.0007687869999999999	0.000714153	0.000585176	0.0007217839999999999	0.0008308189999999999	0.000480789	Metabolism	Lipid metabolism	Glycerophospholipid_metabolism	gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+)
K00058	K00058: D-3-phosphoglycerate dehydrogenase	0.000769923	0.0	0.00102217	0.000951263	0.0008649939999999999	0.0008007369999999999	0.000590359	0.00107208	0.00113147	0.0009727560000000001	0.0010884	0.00098147	0.000995996	0.00117302	0.00111822	0.00112947	0.0	0.000777557	0.00102347	0.00109529	0.000866742	0.00108651	0.000886811	0.000856289	0.000924903	0.0009495969999999999	0.000915773	0.000879662	0.000466251	Metabolism	Energy metabolism	Methane_metabolism	serA PHGDH; D-3-phosphoglycerate dehydrogenase
K00059	K00059: 3-oxoacyl-[acyl-carrier protein] reductase	0.00162213	0.0	0.00170742	0.00182421	0.00146057	0.00143758	0.0009377060000000001	0.00166972	0.00194273	0.00192112	0.00190171	0.00171972	0.0014196	0.00167974	0.00190687	0.00186105	0.0	0.00157304	0.00184774	0.00203738	0.00163464	0.00200797	0.00182902	0.00196498	0.00178156	0.00164425	0.00175319	0.00179764	0.00245286	Metabolism	Lipid metabolism	Fatty_acid_biosynthesis	fabG; 3-oxoacyl-[acyl-carrier protein] reductase
K00060	K00060: threonine 3-dehydrogenase	6.34e-05	0.0	0.000112551	9.66e-05	6.53e-05	4.05e-05	8.04e-05	0.000126195	0.000129183	9.470000000000001e-05	8.379999999999999e-05	6.4e-05	6.0899999999999996e-05	0.000118195	0.000106797	0.000110434	0.0	0.000117751	0.000114155	0.000110922	8.9e-05	8.53e-05	5.7999999999999994e-05	9.719999999999999e-05	5.41e-05	6.720000000000001e-05	5.2000000000000004e-05	8.43e-05	0.000230262	Metabolism	Amino acid metabolism	Glycine_serine_and_threonine_metabolism	tdh; threonine 3-dehydrogenase
K00063	K00063: D-arabinose 1-dehydrogenase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.71e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13e-05	0.0	2.48e-05	0.0	7.96e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None	None	None	None
K00064	K00064: D-threo-aldose 1-dehydrogenase	1.6100000000000002e-05	0.0	3.3799999999999995e-05	3.84e-05	0.0	0.0	0.0	2.0399999999999998e-05	1.95e-05	4.24e-05	7.69e-06	7.31e-06	0.0	3.65e-05	4.46e-05	4e-05	0.0	2.99e-05	1.86e-05	5.629999999999999e-05	0.000150016	2.84e-05	5.5100000000000004e-05	3.9200000000000004e-05	4.210000000000001e-05	0.0	2.2100000000000002e-05	5.47e-05	7.950000000000001e-05	Metabolism	Carbohydrate metabolism	Fructose_and_mannose_metabolism	E1.1.1.122; D-threo-aldose 1-dehydrogenase
K00065	K00065: 2-deoxy-D-gluconate 3-dehydrogenase	0.000239749	0.0	0.000229011	0.000172316	0.000158573	0.00017875	0.000181029	0.00014314	0.00020465200000000002	0.00017513	0.000104278	0.000163655	0.000306546	0.000160899	0.000111391	0.00012180700000000001	0.0	0.00031458	0.000146749	0.000232207	0.0	0.000252953	0.000116214	0.000165319	8.08e-05	0.00019822	6.68e-05	5.629999999999999e-05	0.000202405	Metabolism	Carbohydrate metabolism	Pentose_and_glucuronate_interconversions	kduD; 2-deoxy-D-gluconate 3-dehydrogenase
K00066	K00066: GDP-mannose 6-dehydrogenase	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.61e-06	0.0	0.0	4.99e-06	0.0	8.47e-06	0.0	0.0	0.0	6.05e-06	0.0	0.0	8.44e-06	4.86e-06	0.0	2.11e-05	0.0	0.0	0.0	Metabolism	Carbohydrate metabolism	Fructose_and_mannose_metabolism	algD; GDP-mannose 6-dehydrogenase
K00067	K00067: dTDP-4-dehydrorhamnose reductase	0.000629599	0.0	0.000783944	0.0008449239999999999	0.000741762	0.000724115	0.0009489189999999999	0.00080641	0.000660722	0.000921553	0.000676688	0.0007723319999999999	0.000865137	0.000641826	0.0007943039999999999	0.00073449	0.0	0.0006611710000000001	0.000729457	0.00100687	0.000982654	0.00076889	0.0007011739999999999	0.0007800719999999999	0.000752385	0.000719461	0.000689214	0.000914416	0.000228228	Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	rfbD rmlD; dTDP-4-dehydrorhamnose reductase
K00068	K00068: sorbitol-6-phosphate 2-dehydrogenase	8.14e-05	0.0	0.00013301	8.159999999999999e-05	0.000116416	0.000137106	0.000168236	6.21e-05	6.929999999999999e-05	4.4e-05	7.92e-05	5.520000000000001e-05	6.2e-05	7.25e-05	4.71e-05	6.94e-05	0.0	0.000268078	0.00010242	5.7999999999999994e-05	4.04e-05	2.95e-05	8.340000000000001e-05	2.4100000000000003e-05	7.11e-05	8.46e-05	4.49e-05	5.5100000000000004e-05	6.02e-06	Metabolism	Carbohydrate metabolism	Fructose_and_mannose_metabolism	srlD; sorbitol-6-phosphate 2-dehydrogenase
K00069	K00069: 15-hydroxyprostaglandin dehydrogenase (NAD)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.26e-06	0.0	0.0	1.4499999999999998e-05	0.0	Human Diseases	Cancers	Transcriptional_misregulation_in_cancers	HPGD; 15-hydroxyprostaglandin dehydrogenase (NAD)
K00073	K00073: ureidoglycolate dehydrogenase	5.04e-05	0.0	5.6399999999999995e-05	3.19e-05	1.29e-05	6.75e-05	8.01e-05	1.0800000000000002e-05	4.5799999999999995e-05	3.3799999999999995e-05	1.2e-05	2.14e-05	3.64e-05	2.52e-05	2.0600000000000003e-05	2.14e-05	0.0	9.4e-05	3.65e-05	6.05e-05	0.0	3.12e-05	5.44e-06	6.3e-06	1.3699999999999998e-05	5.379999999999999e-05	0.0	2.14e-05	0.00019427099999999998	Metabolism	Nucleotide metabolism	Purine_metabolism	allD; ureidoglycolate dehydrogenase (NAD+)
K00074	K00074: 3-hydroxybutyryl-CoA dehydrogenase	0.00027157900000000004	0.0	0.000263293	0.00041594699999999995	0.000217027	0.000332073	6.29e-05	0.000437846	0.000430936	0.000312473	0.00038108900000000004	0.000445537	0.000271992	0.000360808	0.00035031099999999996	0.00037570199999999995	0.0	0.00018683	0.000269513	0.000503622	0.000220014	0.000318463	0.00029672	0.000497038	0.000456546	0.000339724	0.00036788300000000006	0.000272069	0.000275103	Metabolism	Carbohydrate metabolism	Butanoate_metabolism	paaH hbd fadB mmgB; 3-hydroxybutyryl-CoA dehydrogenase
K00075	K00075: UDP-N-acetylmuramate dehydrogenase	0.000672353	0.0	0.0007006919999999999	0.000789766	0.000673183	0.000766352	0.000731867	0.000806518	0.000707025	0.000720469	0.000826181	0.0007692389999999999	0.000882544	0.000654831	0.0007520239999999999	0.000765638	0.0	0.000528526	0.0007367439999999999	0.000629998	0.0007002639999999999	0.000676292	0.000808105	0.000772661	0.000780505	0.0006939919999999999	0.000843456	0.0008631180000000001	0.000990748	Metabolism	Carbohydrate metabolism	Amino_sugar_and_nucleotide_sugar_metabolism	murB; UDP-N-acetylmuramate dehydrogenase
K00076	K00076: 7-alpha-hydroxysteroid dehydrogenase	8.590000000000001e-05	0.0	0.000128557	2.9199999999999998e-05	0.000123911	0.00016524900000000002	0.000145014	5.07e-05	8.31e-05	3.82e-05	4.1e-05	3.87e-05	9.96e-05	5.9999999999999995e-05	4.26e-05	2.8999999999999997e-05	0.0	3.17e-05	4.95e-05	4.07e-05	0.0	0.00013840399999999998	5.85e-05	5e-05	1.86e-05	0.00018109999999999998	2.35e-05	0.000130982	0.00027289999999999997	None	None	None	None
K00077	K00077: 2-dehydropantoate 2-reductase	0.000452614	0.0	0.0005372280000000001	0.000535686	0.000498913	0.000443881	0.000288502	0.000461163	0.000490758	0.000506735	0.000390219	0.000559397	0.000489356	0.000468052	0.0005216519999999999	0.000518618	0.0	0.000391381	0.00048594199999999995	0.000466381	0.00035920300000000005	0.000566806	0.000528781	0.000519226	0.000489615	0.00042375599999999996	0.0005446019999999999	0.00039538800000000004	0.000223763	Metabolism	Metabolism of cofactors and vitamins	Pantothenate_and_CoA_biosynthesis	panE apbA; 2-dehydropantoate 2-reductase
K00078	K00078: D-xylose 1-dehydrogenase (NADP)	0.00011645799999999999	0.0	5.8200000000000005e-05	9.36e-05	0.00015976399999999998	5.5700000000000005e-05	2.7300000000000003e-05	0.000140635	0.00010465299999999999	8.63e-05	0.000104196	0.00012701	0.00016219	0.000137939	9.54e-05	9.58e-05	0.0	0.000143501	0.00016743599999999997	0.00010022899999999999	6.22e-05	0.000199919	9.83e-05	8.740000000000001e-05	0.00011194	0.000161794	0.000192368	6.53e-05	0.0	Metabolism	Carbohydrate metabolism	Pentose_and_glucuronate_interconversions	DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP)
K00079	K00079: carbonyl reductase (NADPH)	3.47e-05	0.0	2.3e-05	2.61e-05	0.0	0.0	0.0	6.32e-06	9.09e-06	1.4599999999999999e-05	0.0	8.62e-06	1.4800000000000002e-05	7.63e-06	0.0	6.49e-06	0.0	0.0	0.0	1.93e-05	0.0	9.48e-06	7.32e-06	8.34e-06	0.0	3.43e-05	0.0	0.0	0.0	Metabolism	Lipid metabolism	Arachidonic_acid_metabolism	CBR1; carbonyl reductase 1
K00082	K00082: 5-amino-6-(5-phosphoribosylamino)uracil reductase	5.5700000000000005e-05	0.0	1.36e-05	6.28e-05	5.739999999999999e-05	7.77e-05	0.0	5.489999999999999e-05	8.609999999999999e-05	9.350000000000001e-05	0.000160449	5.2600000000000005e-05	1.75e-05	9.37e-05	7.82e-05	0.000102888	0.0	0.0	7.62e-05	7.8e-05	0.000183211	0.00010387700000000001	9.620000000000001e-05	0.000108755	0.000120389	7.85e-05	7.57e-05	0.000126332	4.92e-05	Metabolism	Metabolism of cofactors and vitamins	Riboflavin_metabolism	ribD2; 5-amino-6-(5-phosphoribosylamino)uracil reductase
K00085	K00085: aldose-6-phosphate reductase (NADPH2)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.93e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.83e-06	5.98e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None	None	None	None
K00086	K00086: 1-3-propanediol dehydrogenase	0.00012556	0.0	0.00010172700000000001	0.00013497700000000002	0.000139991	0.00014587	2.45e-05	9.44e-05	0.00010313600000000001	9.740000000000001e-05	6.99e-05	6.99e-05	0.000121156	9.549999999999999e-05	8.36e-05	9.059999999999999e-05	0.0	2.08e-05	6.440000000000001e-05	0.000108106	2.6300000000000002e-05	0.000118991	8.640000000000001e-05	6.05e-05	5.42e-05	7.240000000000001e-05	0.00010805799999999999	5.739999999999999e-05	8.12e-06	Metabolism	Carbohydrate metabolism	Propanoate_metabolism	dhaT; 13-propanediol dehydrogenase
K00087	K00087: xanthine dehydrogenase	0.000115523	0.0	0.00010528200000000001	8.950000000000001e-05	8.56e-05	0.000141742	0.00011549700000000001	0.00019947900000000002	0.000192762	0.00019360299999999998	0.000147617	0.000210747	0.000192113	0.000189808	0.00020893099999999998	0.000180439	0.0	5.07e-05	9.84e-05	0.00024003299999999998	0.000145608	0.00022039599999999998	0.00013293	0.00016570900000000002	0.00015308	0.000134563	0.00014435	0.000145002	0.0	Metabolism	Nucleotide metabolism	Purine_metabolism	ygeS xdhA; xanthine dehydrogenase molybdenum-binding subunit
K00088	K00088: IMP dehydrogenase	0.000597299	0.0	0.000557973	0.000522758	0.000644267	0.000597842	0.00043376	0.000688433	0.000727862	0.000677913	0.0006650569999999999	0.000675035	0.000678883	0.0006806910000000001	0.000639208	0.000642236	0.0	0.00072842	0.00066399	0.0006145069999999999	0.000716814	0.0006003569999999999	0.000557623	0.000587184	0.000610969	0.0006393169999999999	0.00077691	0.000702825	0.0007444880000000001	Metabolism	Nucleotide metabolism	Purine_metabolism	guaB; IMP dehydrogenase
K00090	K00090: gluconate 2-dehydrogenase	2.6700000000000002e-05	0.0	5.9499999999999996e-05	2.27e-05	2.7399999999999995e-05	2.8800000000000002e-05	2.8100000000000002e-05	1.11e-05	1.62e-05	1.18e-05	5.37e-06	3.77e-05	2.3899999999999998e-05	3.79e-05	1.0199999999999999e-05	2.24e-05	0.0	4.98e-05	2.3100000000000002e-05	3.17e-05	0.0	8.19e-06	1.15e-05	2.59e-05	1.4300000000000002e-05	0.0	1.84e-05	2.26e-05	3.35e-05	Metabolism	Carbohydrate metabolism	Pentose_phosphate_pathway	E1.1.1.215; gluconate 2-dehydrogenase
K00091	K00091: dihydroflavonol-4-reductase	1.29e-05	0.0	4.8599999999999995e-05	2.1899999999999997e-05	2.68e-05	1.3800000000000002e-05	8.03e-05	8.73e-05	6.25e-05	5.8899999999999995e-05	0.000131345	5.15e-05	3.75e-05	8.420000000000001e-05	0.000102725	8.87e-05	0.0	0.0	7.55e-05	4.6700000000000003e-05	6.32e-05	7.25e-05	6.1e-05	6.32e-05	4.18e-05	1.32e-05	5.3e-05	0.000142268	0.0	None	None	None	None
K00094	K00094: galactitol-1-phosphate 5-dehydrogenase	6.28e-05	0.0	9.39e-05	0.00010633	0.000103707	0.000107245	0.000106454	5.8099999999999996e-05	6.07e-05	5.07e-05	2.9999999999999997e-05	9.18e-05	7.269999999999999e-05	8.120000000000001e-05	2.07e-05	2.13e-05	0.0	6.97e-05	4.33e-05	6.73e-05	3.04e-05	8.56e-05	3.76e-05	4.88e-05	4.74e-05	7.96e-05	0.0	3.18e-05	1.93e-05	Metabolism	Carbohydrate metabolism	Galactose_metabolism	E1.1.1.251 gatD; galactitol-1-phosphate 5-dehydrogenase
K00096	K00096: glycerol-1-phosphate dehydrogenase [NAD(P)]	7.659999999999999e-05	0.0	8.28e-05	8.159999999999999e-05	7.759999999999999e-05	8.79e-05	4.6500000000000005e-05	0.00016949400000000001	0.00014356200000000002	0.00014455	0.000170551	0.000134897	0.000134631	0.000156564	0.00013986899999999999	0.000164798	0.0	1.7800000000000002e-05	0.00010934	0.00013492299999999998	0.00017272	9.89e-05	9.17e-05	9.640000000000001e-05	9.83e-05	0.000108917	0.000215338	0.000130723	2.48e-06	Metabolism	Lipid metabolism	Glycerophospholipid_metabolism	araM egsA; glycerol-1-phosphate dehydrogenase [NAD(P)+]
K00097	K00097: 4-hydroxythreonine-4-phosphate dehydrogenase	0.000161815	0.0	0.000304442	0.00014199999999999998	9.39e-05	6.96e-05	0.000137482	0.000166312	0.000166994	0.000272307	0.000153692	0.000108069	8.68e-05	0.00020056099999999998	0.000193802	0.000226769	0.0	0.000302219	0.000221366	0.00026257	0.000392899	0.000295795	0.000172287	0.000187209	0.000159367	0.00014894799999999998	0.000202326	0.00022749	0.0008147139999999999	Metabolism	Metabolism of cofactors and vitamins	Vitamin_B6_metabolism	pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase
K00098	K00098: L-idonate 5-dehydrogenase	0.0	0.0	9.38e-06	0.0	2.52e-05	1.36e-05	2.68e-05	5.29e-06	0.0	1.1400000000000001e-05	0.0	0.0	0.0	0.0	1.58e-05	0.0	0.0	2.36e-05	0.0	1.51e-05	0.0	7.88e-06	5.44e-06	0.0	0.0	0.0	0.0	0.0	0.00021511799999999998	None	None	None	None
K00099	K00099: 1-deoxy-D-xylulose-5-phosphate reductoisomerase	0.000583601	0.0	0.000500627	0.000558168	0.000435767	0.0005358930000000001	0.000303596	0.000649856	0.000674937	0.000576545	0.0006453019999999999	0.0006106390000000001	0.000450583	0.000631001	0.00060513	0.00061424	0.0	0.000311367	0.000538107	0.000563853	0.0007074669999999999	0.0006172819999999999	0.000606282	0.000589914	0.000578702	0.000564185	0.000519843	0.000618249	0.000349933	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid_backbone_biosynthesis	dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase
K00100	K00100	0.0021171	0.0	0.0020047999999999997	0.0021715999999999997	0.00197393	0.00181216	0.00195155	0.00199705	0.00217739	0.00185789	0.00187939	0.00196656	0.00217941	0.00235713	0.00171104	0.00203267	0.0	0.00191018	0.00235946	0.00194387	0.00173019	0.00243731	0.00179837	0.00207075	0.00179887	0.00194115	0.00159432	0.0019686	0.000132309	Metabolism	Carbohydrate metabolism	Fructose_and_mannose_metabolism	E1.1.1.-;
K00101	K00101: L-lactate dehydrogenase (cytochrome)	3.32e-05	0.0	4.15e-05	1.88e-05	2.24e-05	2.3899999999999998e-05	2.3e-05	2.33e-05	3.26e-05	1.4599999999999999e-05	2.0600000000000003e-05	2.3e-05	1.09e-05	5.63e-06	1.39e-05	9.53e-06	0.0	4.03e-05	6.26e-06	6.47e-06	0.0	1.3699999999999998e-05	4.82e-06	5.43e-06	1.1900000000000001e-05	1.15e-05	0.0	2.8499999999999998e-05	0.00011742399999999999	Metabolism	Carbohydrate metabolism	Pyruvate_metabolism	E1.1.2.3 lldD; L-lactate dehydrogenase (cytochrome)
K00102	K00102: D-lactate dehydrogenase (cytochrome)	3.9500000000000005e-05	0.0	3.8900000000000004e-05	1.3699999999999998e-05	0.0	6.670000000000001e-05	9.73e-06	4.18e-05	4.9e-05	3.48e-05	5.31e-05	5.08e-05	4.33e-05	2.4e-05	4.48e-05	3.09e-05	0.0	2.58e-05	2.59e-05	1.31e-05	3.3799999999999995e-05	2.07e-05	3.97e-05	1.9699999999999998e-05	3.15e-05	4.98e-06	2.3800000000000003e-05	1.4800000000000002e-05	0.00021564200000000002	Metabolism	Carbohydrate metabolism	Pyruvate_metabolism	dld LDHD; D-lactate dehydrogenase (cytochrome)
K00104	K00104: glycolate oxidase	0.000251451	0.0	0.000230444	0.00015124799999999999	0.000211005	0.000213022	0.000150478	0.00020293400000000002	0.000174112	0.000226984	0.000138895	0.00017013	7.37e-05	0.000156575	0.000235098	0.000265533	0.0	0.00018779299999999998	0.000164803	0.000223012	0.00035962300000000005	0.000224987	0.000182317	0.00022804299999999998	0.000134119	0.000134018	4.88e-05	0.0001493	0.000478666	Metabolism	Carbohydrate metabolism	Glyoxylate_and_dicarboxylate_metabolism	glcD; glycolate oxidase
K00105	K00105: alpha-glycerophosphate oxidase	0.0	0.0	5.34e-06	6.09e-06	2.2100000000000002e-05	0.0	4.54e-05	2.99e-06	0.0	9.64e-06	0.0	0.0	4.15e-05	3.57e-06	0.0	9.11e-06	0.0	3.98e-05	8.25e-06	0.0	0.0	0.0	0.0	1.04e-05	0.0	7.57e-06	0.0	0.0	0.0	Metabolism	Lipid metabolism	Glycerophospholipid_metabolism	E1.1.3.21; alpha-glycerophosphate oxidase
K00106	K00106: xanthine oxidase	3.34e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.44e-06	1.95e-06	1.45e-06	0.0	0.0	0.0	0.0	1.36e-06	1.41e-06	0.0	0.0	0.0	1.92e-06	0.0	0.0	0.0	1.57e-06	1.8e-06	0.0	4.56e-06	0.0	0.0	Metabolism	Nucleotide metabolism	Purine_metabolism	XDH; xanthine dehydrogenase/oxidase
K00108	K00108: choline dehydrogenase	3.07e-05	0.0	2.27e-05	1.29e-05	2.3199999999999998e-05	8.08e-06	1.6e-05	0.0	4.57e-06	3.39e-06	0.0	4.26e-06	0.0	0.0	0.0	0.0	0.0	2.8000000000000003e-05	4.35e-06	9.13e-06	0.0	4.89e-06	0.0	0.0	4.08e-06	8.13e-06	0.0	0.0	7.6e-05	Metabolism	Amino acid metabolism	Glycine_serine_and_threonine_metabolism	betA CHDH; choline dehydrogenase
K00109	K00109: 2-hydroxyglutarate dehydrogenase	0.0	0.0	1.39e-05	7.91e-06	0.0	1.05e-05	0.0	8.09e-06	1.73e-05	1.7e-05	4.44e-06	1.6e-05	0.0	4.92e-06	1.55e-05	1.21e-05	0.0	0.0	1.6899999999999997e-05	1.11e-05	2.25e-05	0.0	1.22e-05	1.3699999999999998e-05	2.05e-05	3.01e-05	3.87e-05	1.6e-05	0.0	Metabolism	Carbohydrate metabolism	Butanoate_metabolism	E1.1.99.2; 2-hydroxyglutarate dehydrogenase
K00111	K00111: glycerol-3-phosphate dehydrogenase	0.000392475	0.0	0.00041311300000000005	0.000338266	0.000350942	0.00036685300000000005	0.00021947900000000002	0.000386383	0.000444248	0.000364096	0.000402799	0.000375413	0.000351931	0.000379864	0.000322205	0.000401429	0.0	0.00016810799999999998	0.00033962300000000005	0.00039701	0.000309938	0.00034062199999999995	0.000263039	0.00035733300000000004	0.00031536	0.000387168	0.000449956	0.000290221	0.000260311	Metabolism	Lipid metabolism	Glycerophospholipid_metabolism	glpA glpD; glycerol-3-phosphate dehydrogenase
K00112	K00112: glycerol-3-phosphate dehydrogenase subunit B	1.04e-05	0.0	3.85e-05	8.84e-06	2.14e-05	2.2e-05	2.2e-05	1.32e-05	1.89e-05	2.78e-05	9.89e-06	1.73e-05	2.94e-05	1.5399999999999998e-05	2.55e-05	4.33e-05	0.0	3.86e-05	1.2e-05	1.24e-05	7.54e-05	1.9399999999999997e-05	3.54e-05	3.52e-05	3.3600000000000004e-05	1.1e-05	1.42e-05	1.76e-05	2.66e-06	Metabolism	Lipid metabolism	Glycerophospholipid_metabolism	glpB; glycerol-3-phosphate dehydrogenase subunit B
K00113	K00113: glycerol-3-phosphate dehydrogenase subunit C	4.29e-05	0.0	3.26e-05	2.7399999999999995e-05	2.25e-05	4.5e-05	2.3e-05	9.19e-06	5.8599999999999995e-05	5.660000000000001e-05	1.04e-05	1.8100000000000003e-05	3.04e-05	2.6899999999999997e-05	3.59e-05	3.21e-05	0.0	6.0899999999999996e-05	2.48e-05	2.57e-05	0.000105357	1.34e-05	3.72e-05	5.8200000000000005e-05	4.1200000000000005e-05	1.15e-05	2.98e-05	9.23e-06	0.00017579099999999998	Metabolism	Lipid metabolism	Glycerophospholipid_metabolism	glpC; glycerol-3-phosphate dehydrogenase subunit C
K00116	K00116: malate dehydrogenase (acceptor)	3.4399999999999996e-05	0.0	3.3799999999999995e-05	1.57e-05	4.41e-05	3.82e-05	3.91e-05	0.0	4.66e-06	1.23e-05	0.0	3.41e-05	7.71e-06	0.0	0.0	7.96e-06	0.0	6.38e-05	1.07e-05	2.07e-05	0.0	0.0	7.47e-06	4.08e-06	8.51e-06	8.15e-06	0.0	0.0	0.000650029	Metabolism	Carbohydrate metabolism	Citrate_cycle_TCA_cycle	mqo; malate dehydrogenase (quinone)
