ID	NAME	ERR688513.kegg.e-15.m8-hit-keg-cat	ERR688523.kegg.e-15.m8-hit-keg-cat	ERR688534.kegg.e-15.m8-hit-keg-cat	ERR688548.kegg.e-15.m8-hit-keg-cat	ERR688557.kegg.e-15.m8-hit-keg-cat	ERR688560.kegg.e-15.m8-hit-keg-cat	ERR688561.kegg.e-15.m8-hit-keg-cat	ERR688574.kegg.e-15.m8-hit-keg-cat	ERR688580.kegg.e-15.m8-hit-keg-cat	ERR688581.kegg.e-15.m8-hit-keg-cat	ERR688589.kegg.e-15.m8-hit-keg-cat	ERR688613.kegg.e-15.m8-hit-keg-cat	ERR688615.kegg.e-15.m8-hit-keg-cat	ERR688623.kegg.e-15.m8-hit-keg-cat	ERR688627.kegg.e-15.m8-hit-keg-cat	ERR688632.kegg.e-15.m8-hit-keg-cat	ERR688635.kegg.e-15.m8-hit-keg-cat	ERR688638.kegg.e-15.m8-hit-keg-cat	ERR688642.kegg.e-15.m8-hit-keg-cat	ERR688650.kegg.e-15.m8-hit-keg-cat	ERR710424.kegg.e-15.m8-hit-keg-cat	ERR710426.kegg.e-15.m8-hit-keg-cat	ERR710427.kegg.e-15.m8-hit-keg-cat	ERR710428.kegg.e-15.m8-hit-keg-cat	ERR710429.kegg.e-15.m8-hit-keg-cat	ERR710430.kegg.e-15.m8-hit-keg-cat	ERR710431.kegg.e-15.m8-hit-keg-cat	ERR710432.kegg.e-15.m8-hit-keg-cat	mock_even_lc-hit-keg-cat
K05847	K05847: osmoprotectant transport system ATP-binding protein	0.000199788	0	0.000167134	9.56559e-05	0.000170544	0.000200702	0.00032153	9.33216e-05	0.00011804	0.000120948	3.29309e-05	6.45336e-05	0.000156507	0.000161246	9.79725e-05	0.000105302	0	0.00022952	0.000143124	8.22189e-05	6.67352e-05	0.00013226	4.32234e-05	6.95563e-05	7.15717e-05	0.000134411	1.91483e-05	2.49688e-05	0.000324653
K13274	K13274	0	0	0	0	0	4.43115e-06	0	0	0	0	0	0	3.99905e-06	2.4406e-06	0	0	0	1.53652e-05	0	0	0	0	0	0	0	0	0	0	0
K13275	K13275	0	0	0	0	1.36846e-05	2.92261e-05	0	1.71934e-05	8.26222e-06	0	6.51274e-06	1.53944e-05	0	6.81681e-06	0	0	0	0	0	0	0	0	5.86756e-06	0	3.66394e-05	4.34351e-05	1.83235e-05	0	0.00021254
K13276	K13276	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87787e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13277	K13277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.02094e-06	0	0	0	0
K13278	K13278	0	0	0	0	0	0	0	9.03369e-06	8.64234e-06	6.41655e-06	1.3963e-05	8.2953e-06	7.10643e-06	0	5.90614e-06	5.74575e-06	0	0	0	0	0	0	6.21459e-06	9.37368e-06	0	0	0	0	0
K13279	K13279	0	0	0	0	0	0	0	0	0	0	9.40076e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03275	K03275: UDP-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase	1.30123e-05	0	9.63035e-06	2.18742e-05	1.32797e-05	1.37916e-05	2.72433e-05	0	7.79779e-06	5.78951e-06	0	1.45727e-05	0	0	0	0	0	2.39115e-05	7.4286e-06	1.53627e-05	0	0	0	6.26438e-06	0	4.08593e-05	0	2.18869e-05	0
K03274	K03274: ADP-L-glycero-D-manno-heptose 6-epimerase	0.000134098	0	7.03923e-05	2.26437e-05	2.75372e-05	8.76115e-05	2.82462e-05	3.42536e-05	1.62701e-05	3.03455e-05	6.33405e-06	1.50871e-05	1.28262e-05	1.33831e-05	1.13205e-05	3.41751e-05	0	0.00017523	1.55486e-05	4.75196e-05	0.000131342	2.52932e-05	2.29126e-05	5.25014e-05	7.21472e-06	7.16458e-05	0	0	0.000522219
K03277	K03277: heptosyltransferase IV	0	0	0	0	0	0	0	0	0	0	0	6.87788e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03276	K03276: UDP-galactose:(glucosyl)LPS alpha-1,2-galactosyltransferase	0	0	9.83403e-06	1.11849e-05	1.35606e-05	1.40833e-05	2.78195e-05	0	7.96271e-06	5.91195e-06	0	0	0	0	0	0	0	2.44172e-05	7.58571e-06	7.84381e-06	0	8.16224e-06	0	0	0	1.39078e-05	0	0	0
K03271	K03271: phosphoheptose isomerase	0.000261554	0	0.000148813	0.000127683	0.000155147	0.00014201	9.49405e-05	0.00020637	0.000128626	0.000237128	0.000195736	0.000107005	0.000101731	0.000225685	0.000248892	0.000245218	0	0.000126065	0.00024512	0.000191806	0.000270279	0.000264144	0.000310968	0.000280517	0.000171132	0.00026951	0.000200739	0.000166419	0.000601765
K03270	K03270: 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P	0.000321595	0	0.000165283	0.000129784	7.32539e-05	0.000160184	0.000102207	0.000233748	0.000122332	0.000340197	0.000169943	9.97514e-05	2.23777e-05	0.000177677	0.000262666	0.000335608	0	0.000320653	0.000364991	0.000301186	0.000552134	0.000233466	0.000282109	0.000348084	0.000302687	0.000162793	0.000279402	0.000297853	0.000753346
K03273	K03273: D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase	0.000228022	0	0.000100463	0.000123647	9.61574e-05	0.000160263	9.75369e-05	0.000143288	5.80396e-05	0.000160089	0.000122264	9.24095e-05	7.31217e-05	9.91918e-05	0.000136341	0.000101425	0	0.000128131	9.41691e-05	0.00011716	0.000170832	0.000192695	0.000238755	0.0002325	0.00010291	0.000198638	0.000167607	9.75024e-05	0
K03272	K03272: D-beta-D-heptose 7-phosphate kinase	0.000107175	0	6.75324e-05	3.05608e-05	2.80596e-05	6.69808e-05	3.81018e-05	3.78054e-05	1.63739e-05	4.45375e-05	3.00429e-05	2.05292e-05	8.48186e-06	1.34271e-05	2.57265e-05	3.84469e-05	0	0.000149515	1.56644e-05	7.12237e-05	0.000153781	3.32139e-05	4.60569e-05	5.2404e-05	2.8994e-05	4.77749e-05	2.46146e-05	3.80658e-05	7.83729e-05
K03279	K03279: UDP-glucose:(glucosyl/galactosyl)LPS alpha-1,2-glucosyltransferase	1.29349e-05	0	0	1.09533e-05	1.34389e-05	0	0	0	0	0	0	1.45507e-05	0	0	0	5.53634e-06	0	4.83957e-05	0	0	0	0	0	0	0	0	0	1.09266e-05	0
K12276	K12276: MSHA biogenesis protein MshE	0	0	0	0	0	0	0	0	0	0	3.55749e-06	0	7.08249e-06	0	3.15999e-06	0	0	0	0	0	0	0	0	0	8.08283e-06	0	0	6.30241e-06	9.64975e-07
K12270	K12270: accessory secretory protein Asp3	2.98568e-05	0	3.75287e-05	0	1.29727e-05	5.52299e-05	0.000305039	1.02923e-05	1.48071e-05	3.08827e-05	1.16717e-05	0	4.1525e-05	0	2.56963e-05	1.26653e-05	0	5.16177e-05	0	0	0	7.80836e-06	0	0	1.32134e-05	0	0	0	0
K12278	K12278: MSHA biogenesis protein MshG	0	0	0	0	0	0	0	4.44669e-06	6.4128e-06	4.81984e-06	0	1.20956e-05	1.06506e-05	0	1.32339e-05	4.55451e-06	0	0	0	0	0	0	0	0	1.73225e-05	0	1.45959e-05	9.02986e-06	0
K07225	K07225: putative hemin transport protein	0	0	1.90355e-05	4.33007e-05	1.31244e-05	1.36303e-05	2.69246e-05	0	0	0	0	2.85935e-05	0	0	0	0	0	4.72637e-05	1.46835e-05	1.50737e-05	0	0	0	0	6.87715e-06	1.34604e-05	0	0	0
K07220	K07220: hypothetical protein	0.000145439	0	0.000185913	0.000140897	0.000172539	0.000200146	0.000132602	0.000235728	0.00020162	0.000233028	0.000247493	0.000188565	0.000243209	0.000250008	0.000145401	0.000228471	0	0.000114226	0.000299667	0.000171968	0.000248288	0.000284078	0.000104604	0.000221067	0.000111554	0.000198368	0.000112659	0.000228281	0
K13908	K13908	0	0	0	0	0	0	0	0	0	5.14285e-07	0	0	0	0	0	0	0	0	0	0	0	0	3.22809e-07	7.34943e-07	9.85749e-07	0	0	0	0
K09909	K09909: hypothetical protein	1.98141e-05	0	1.47958e-05	1.68283e-05	2.04026e-05	4.2282e-05	4.18558e-05	0	1.19803e-05	8.89482e-06	0	1.1161e-05	0	0	0	0	0	7.33074e-05	1.14131e-05	1.18014e-05	0	0	0	0	2.13818e-05	2.0925e-05	0	0	0
K09908	K09908: hypothetical protein	4.98182e-05	0	3.80918e-05	2.11555e-05	5.25265e-05	6.09138e-05	5.26186e-05	0	1.50609e-05	1.1182e-05	0	1.40309e-05	0	1.62282e-05	0	1.37995e-05	0	9.45792e-05	1.43479e-05	1.4836e-05	0	0	0	0	1.344e-05	3.43544e-05	0	0	0
K12057	K12057: conjugal transfer pilus assembly protein TraF	0	0	4.38962e-05	0	1.74652e-05	1.81384e-05	3.58298e-05	0	0	7.61422e-06	0	2.87374e-05	0	0	0	0	0	3.14478e-05	9.76993e-06	1.01023e-05	0	0	6.88896e-06	8.23877e-06	0	3.58247e-05	0	1.43705e-05	0
K12056	K12056: conjugal transfer mating pair stabilization protein TraG	0	0	2.14382e-05	0	3.2107e-06	3.33445e-06	3.93522e-05	0	0	1.39975e-06	0	9.51846e-06	1.50465e-05	0	0	0	0	2.01604e-05	3.59209e-06	1.85715e-06	0	0	0	0	0	9.87872e-06	0	1.29057e-05	0
K06221	K06221: 2,5-diketo-D-gluconate reductase A	0.00029069	0	0.000297644	0.000247693	0.000365393	0.000296969	0.000423206	0.000200707	0.000261132	0.000291721	0.000306478	0.000232231	0.000356959	0.000395901	0.000285443	0.000370487	0	0.000250832	0.000361655	0.000275948	0.000406424	0.000359894	0.000300032	0.000385349	0.000259176	0.000356647	0.000188983	0.000258975	0.000740496
K09900	K09900: hypothetical protein	8.38364e-05	0	6.32051e-05	3.59438e-05	8.63265e-05	8.47627e-05	8.94006e-05	0	2.55889e-05	1.89986e-05	0	4.76779e-05	0	0	0	0	0	0.000156934	2.43774e-05	0	0	0	0	2.0557e-05	0	4.4694e-05	0	0	0.0005612
K06223	K06223: DNA adenine methylase	0.000325766	0	0.000430769	0.000310953	0.000279683	0.000200514	9.20562e-05	0.000511432	0.000445405	0.000414252	0.000503507	0.000284622	0.000160627	0.000250386	0.000564223	0.000492929	0	0.000267022	0.000448196	0.000521494	0.0003311	0.000438423	0.00057611	0.000612485	0.000502697	0.000271227	0.000427314	0.000474231	0.000237896
K06222	K06222: 2,5-diketo-D-gluconate reductase B	7.89025e-05	0	8.3437e-05	0.000133535	9.89832e-05	6.80644e-05	0.000133335	5.996e-05	5.68659e-05	5.00839e-05	2.90857e-05	0.000115454	0.000122043	3.16654e-05	1.96028e-05	3.37976e-05	0	5.96538e-05	3.69371e-05	9.46694e-05	0	6.86394e-05	2.64499e-05	6.20346e-05	1.72671e-05	8.30716e-05	0	2.76129e-05	0
K09904	K09904: hypothetical protein	5.81212e-05	0	8.68017e-05	4.93628e-05	0.000119695	0.000126898	0.000122777	0	3.51421e-05	2.60914e-05	0	3.27388e-05	0	0	0	0	0	0.000215523	3.34783e-05	0	0	0	0	0	3.13599e-05	0	0	0	0
K09907	K09907: hypothetical protein	4.40312e-05	0	5.07942e-05	1.86981e-05	4.5339e-05	5.78196e-05	4.65064e-05	0	1.33114e-05	9.88314e-06	0	3.83843e-05	0	0	0	0	0	8.16373e-05	1.26812e-05	0	0	0	0	0	1.18788e-05	0	0	0	0.000342571
K09906	K09906: hypothetical protein	4.81668e-05	0	3.59676e-05	2.04542e-05	4.95974e-05	4.82742e-05	5.08744e-05	0	1.45617e-05	1.08114e-05	0	1.35658e-05	0	0	0	1.01601e-05	0	8.9305e-05	1.38722e-05	0	0	1.49266e-05	0	0	1.29945e-05	0	0	0	0.000385231
K00773	K00773: queuine tRNA-ribosyltransferase	0.000595309	0	0.000580626	0.000574808	0.000493532	0.000635486	0.000495368	0.00073136	0.000688627	0.000679733	0.000829019	0.000702981	0.000737706	0.000668371	0.000837636	0.000653053	0	0.000542799	0.000698628	0.000643332	0.000653707	0.00057155	0.000718939	0.000672614	0.000618268	0.000625636	0.000728987	0.000879696	0.000213578
K00772	K00772: 5'-methylthioadenosine phosphorylase	3.30234e-05	0	6.01965e-05	2.69251e-05	0	5.29723e-05	6.64149e-05	4.17669e-05	1.0459e-05	7.53212e-05	1.63283e-05	0	4.83604e-05	2.55959e-05	2.00174e-05	2.10398e-05	0	6.11125e-05	3.94787e-05	1.80605e-05	7.96929e-05	3.02498e-05	1.47903e-05	3.03702e-05	1.78861e-05	3.40565e-05	2.25574e-05	2.86451e-05	0
K00777	K00777	0.000138383	0	0.000129169	8.81478e-05	8.90587e-05	0.000184983	0.000182703	4.36199e-05	7.32127e-05	8.54186e-05	9.06879e-05	2.92311e-05	0.000116861	0.000129141	6.43283e-05	5.4632e-05	0	9.62155e-05	4.94753e-05	3.09084e-05	0.000166918	8.5768e-05	7.38106e-05	4.20112e-05	9.33333e-05	9.13388e-05	0.000141789	5.86223e-05	0
K07177	K07177: PDZ domain-containing protein	7.90891e-05	0	7.84928e-05	9.03567e-05	0.000112083	0.000128679	0.000241362	2.95989e-05	2.66844e-05	0.00010924	4.70792e-05	4.66548e-05	0.000165108	8.05394e-05	3.86511e-05	3.94165e-05	0	0.000185128	2.29173e-05	1.80679e-05	0	2.58336e-05	5.02455e-05	5.81684e-05	2.93269e-05	4.43499e-05	4.06493e-05	5.98537e-05	0
K07174	K07174: Mn2+-dependent serine/threonine protein kinase	0	0	6.0503e-06	0	0	0	0	6.4851e-06	4.89899e-06	3.63728e-06	3.86166e-06	0	1.52658e-05	4.04195e-06	3.34795e-06	3.43704e-06	0	0	1.40711e-05	0	1.95461e-05	0	0	0	8.74346e-06	0	0	6.8647e-06	0
K07175	K07175: PhoH-like ATPase	0.000135746	0	0.000109113	9.00198e-05	8.89802e-05	8.08975e-05	2.01054e-05	9.43221e-05	7.0041e-05	9.54788e-05	5.90766e-05	7.55054e-05	7.29888e-05	0.000105275	0.000124102	0.000167186	0	3.64481e-05	8.35613e-05	0.000108723	0.000143073	0.000130803	0.000137033	0.000121588	0.000115237	6.08103e-05	0.000174014	0.000164652	2.36355e-05
K07172	K07172	5.31597e-05	0	2.9863e-05	4.51489e-05	0.000148111	4.27667e-05	0.000219369	0	3.21422e-05	4.6886e-05	0	2.99441e-05	0	2.52857e-05	0	2.17545e-05	0	9.85622e-05	0	3.16622e-05	0	0	0	2.58215e-05	2.73488e-05	0	0	4.50392e-05	0
K07173	K07173: S-ribosylhomocysteine lyase	0.000847523	0	0.000718062	0.00102794	0.000906324	0.00103587	0.000865038	0.000720239	0.000788444	0.000790913	0.000807157	0.00100898	0.00087713	0.000755759	0.00071224	0.000692398	0	0.000751905	0.000671023	0.000756908	0.000814181	0.0008151	0.000721459	0.000833139	0.000855161	0.000848883	0.000988668	0.000608321	0.000420752
K07170	K07170: GAF domain-containing protein	0.000235381	0	0.000243876	0.00022927	0.00016412	0.000277673	0.000232465	0.000281796	0.000173883	0.000338092	0.000251275	0.000169328	0.00015028	0.00015648	0.000237792	0.000254685	0	0.000595527	0.000302785	0.000226446	0.000196028	0.00026283	0.000282309	0.000259322	0.000257537	0.000143642	0.000188472	0.00029685	0
K07171	K07171	0.00128561	0	0.00126916	0.00159515	0.00141972	0.00105104	0.00119668	0.00166829	0.00157928	0.00125827	0.00155239	0.00141991	0.00121587	0.00156771	0.00156502	0.00138969	0	0.00128732	0.00141513	0.00124655	0.00154238	0.00138066	0.00149214	0.00147823	0.00149001	0.0014197	0.00152853	0.00149128	0.000580021
K07178	K07178: RIO kinase 1	0	0	0	0	0	0	0	0	1.02555e-05	7.61422e-06	1.02549e-05	0	4.39603e-06	8.46136e-06	7.00854e-06	7.19506e-06	0	0	9.76993e-06	0	0	0	1.9436e-06	4.425e-06	9.15173e-06	0	0	1.43705e-05	0
K00194	K00194: carbon-monoxide dehydrogenase delta subunit	3.78321e-05	0	3.86168e-05	5.5712e-05	6.75453e-05	8.49945e-05	7.99175e-05	7.77142e-05	9.85002e-05	4.19314e-05	0.000106098	0.00010738	9.01045e-05	6.04035e-05	6.73145e-05	5.13821e-05	0	2.57391e-05	2.9788e-05	5.57665e-05	0	6.64686e-05	6.51663e-05	3.8671e-05	6.54276e-05	5.46138e-05	5.68961e-05	3.52854e-05	0
K00197	K00197: carbon-monoxide dehydrogenase gamma subunit	4.81999e-05	0	3.62983e-05	8.21658e-05	6.97613e-05	7.22454e-05	6.0632e-05	6.51079e-05	7.59392e-05	3.90807e-05	8.75012e-05	0.000119601	4.61969e-05	5.78857e-05	7.19999e-05	4.92318e-05	0	1.77628e-05	3.33444e-05	6.88679e-05	6.95919e-05	4.18572e-05	3.71568e-05	3.74248e-05	6.76257e-05	7.15457e-05	3.95261e-05	5.72347e-05	0
K00196	K00196: carbon-monoxide dehydrogenase iron sulfur subunit	0	0	0	0	0	0	0	1.09703e-05	3.257e-05	1.17177e-05	1.24405e-05	0	0	4.07229e-05	1.07856e-05	1.10726e-05	0	0	3.1028e-05	0	6.2969e-05	0	1.18473e-05	0	4.40455e-05	0	0	2.2115e-05	0
K00198	K00198: carbon-monoxide dehydrogenase catalytic subunit	8.7041e-05	0	0.000106053	0.000112101	0.000111644	0.000168318	9.95693e-05	8.00499e-05	0.00010164	0.00010026	9.76818e-05	0.000110337	0.000191154	0.000143026	6.26267e-05	4.24911e-05	0	7.1713e-05	3.09371e-05	9.23428e-05	7.90754e-05	0.000159014	5.34154e-05	7.38977e-05	7.13943e-05	0.000121963	6.54342e-05	0.000101716	0.000106262
K10109	K10109: maltose/maltodextrin transport system permease protein	0.000161645	0	0.000168678	0.000135982	0.000272585	0.000156451	0.000362917	0.000113478	0.000147086	0.000172238	0.000128875	0.000159262	0.000178248	0.000159453	0.000162589	0.000149514	0	0.000265615	0.000123	0.000132896	0.00013955	9.85315e-05	0.000114474	0.000111143	0.000147787	0.000239413	0.000238812	0.000117118	0.000467717
K10108	K10108: maltose/maltodextrin transport system substrate-binding protein	0.000242473	0	0.000183069	0.000149284	0.000297002	0.000166824	0.000370025	0.000138837	0.000117397	0.00017049	0.000195073	0.000150944	0.00018724	0.000168898	0.000206404	0.000173982	0	0.000269444	0.000112084	0.000181343	0.000223975	7.61441e-05	0.000187418	0.000144394	0.000171446	0.000314895	0.000321453	0.000189132	0
K10107	K10107: capsular polysaccharide transport system permease protein	2.28666e-05	0	9.35366e-06	1.06386e-05	0	1.22031e-05	2.41054e-05	4.20192e-06	0	0	0	6.42778e-06	0	0	0	1.27234e-05	0	4.18805e-05	1.31459e-05	1.27514e-05	0	6.19657e-06	0	1.4569e-05	0	1.2051e-05	0	8.47067e-06	0.000175195
K10105	K10105: lipoyltransferase 1	0	0	0	0	0	0	0	0	0	0	5.0062e-06	0	0	0	0	0	0	0	7.82201e-06	0	0	0	4.48199e-06	0	0	0	0	8.8993e-06	0
K01828	K01828	3.97122e-05	0	8.9384e-05	7.02028e-05	3.75612e-05	1.95045e-05	3.85283e-05	0.000116239	6.2962e-05	0.000159519	8.68123e-05	1.02737e-05	1.76025e-05	0.000103895	0.000116667	0.000193777	0	0.000107446	0.0001447	8.60105e-05	0.000288765	0.00012176	0.000105812	0.000139741	6.67072e-05	4.19386e-05	0.000117343	0.000145545	0.000188
K01829	K01829: protein disulfide-isomerase	0	0	3.09833e-05	1.5754e-05	1.85478e-05	1.98364e-05	0	4.24254e-05	0	1.638e-05	2.8034e-05	2.05532e-05	1.79021e-05	2.06986e-05	4.17112e-05	9.73225e-06	0	3.43918e-05	1.06845e-05	2.47267e-05	5.53464e-05	1.42195e-05	7.65442e-06	1.1144e-05	2.23999e-05	0	0	0	0
K01826	K01826: 5-carboxymethyl-2-hydroxymuconate isomerase	0.000102221	0	0.000111739	8.0955e-05	0.000166629	0	3.37298e-05	6.96012e-05	5.76331e-05	7.1117e-05	2.28304e-05	8.12108e-05	0.000118293	7.22623e-05	6.2436e-05	8.0365e-05	0	9.17747e-05	4.57072e-05	6.29104e-05	4.51324e-05	4.73668e-05	5.90019e-05	6.1064e-05	9.66091e-05	0.000110924	0.000106924	6.87461e-05	0
K01825	K01825: dodecenoyl-CoA delta-isomerase	3.01986e-05	0	8.91799e-06	1.0235e-05	1.22974e-05	6.38571e-06	1.2614e-05	2.55514e-06	7.29158e-06	5.40985e-06	0	6.78814e-06	0	1.21315e-05	2.51564e-06	7.74776e-06	0	2.21427e-05	1.39453e-05	7.12781e-06	0	1.48915e-05	2.5585e-06	8.86342e-06	9.67898e-06	2.55065e-05	0	5.15092e-06	5.25942e-06
K01822	K01822: steroid delta-isomerase	7.03079e-05	0	5.2501e-05	2.98565e-05	3.6198e-05	0	0	0	4.25106e-05	4.73433e-05	0	3.96034e-05	3.39274e-05	3.50737e-05	4.35773e-05	4.47371e-05	0	0.000260712	6.07469e-05	6.28138e-05	0	2.17879e-05	3.00004e-05	5.12266e-05	5.69032e-05	7.42496e-05	0.000144076	0	0
K01823	K01823: isopentenyl-diphosphate delta-isomerase	9.0339e-05	0	0.00011238	5.5005e-05	0.00016451	0.000110163	0.000220185	2.61254e-05	2.2987e-05	7.14477e-05	4.55174e-05	4.887e-05	0.000104326	4.92222e-05	2.01726e-05	3.23971e-05	0	0.000305644	4.35037e-05	4.0653e-05	2.9456e-05	2.83166e-05	3.47794e-05	2.51832e-05	4.95636e-05	1.37418e-05	0	3.22104e-05	0.00040039
K01820	K01820	4.54072e-05	0	6.25172e-05	3.85646e-05	8.28148e-06	3.23721e-05	0	2.5445e-05	3.66064e-05	6.79466e-05	2.16414e-05	2.55772e-05	1.46077e-05	9.60986e-05	1.87624e-05	1.28412e-05	0	4.29744e-05	7.84649e-05	3.60598e-05	0	0.000103742	1.93753e-05	7.35198e-06	8.16667e-06	9.59059e-05	0	2.56473e-05	0
K01821	K01821: 4-oxalocrotonate tautomerase	0.000231382	0	0.000380356	9.88591e-05	0.000467566	0.000429162	0.000143879	0.00011004	6.96823e-05	0.000227916	6.59712e-05	5.67932e-05	0.000134702	9.96789e-05	5.44203e-05	8.63161e-05	0	0.000791945	0.000261813	0	0.000156953	0.000101048	0.000132023	9.61352e-05	9.8933e-05	0.000144175	0.000176458	0.00011388	0
K00998	K00998: phosphatidylserine synthase	0.000331943	0	0.000360938	0.000337331	0.000269729	0.000331514	0.000236553	0.000366534	0.000311777	0.000471182	0.000316693	0.000329339	0.000253606	0.00028611	0.00034575	0.000363077	0	0.000200024	0.000296872	0.000379655	0.000439574	0.000350397	0.000347571	0.000370026	0.000303997	0.00028188	0.000314323	0.000371599	0.000674042
K00995	K00995: CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	0.0011175	0	0.00105955	0.00104166	0.00123557	0.00107325	0.00158001	0.00130315	0.00123366	0.000962709	0.00149553	0.00138632	0.00132813	0.00129784	0.00112646	0.0010064	0	0.00102843	0.00113687	0.00106309	0.000715601	0.00113253	0.00117656	0.00105328	0.00124091	0.000914678	0.00122034	0.00119697	0.000759805
K00997	K00997: holo-[acyl-carrier protein] synthase	0.000421684	0	0.000415698	0.000320859	0.000490614	0.00059384	0.00075887	0.000323806	0.000268904	0.000349166	0.0004206	0.000363275	0.000645798	0.000285884	0.000176664	0.000234207	0	0.000776721	0.000222535	0.000204014	0	0.000409913	0.000281379	0.000328136	0.000368945	0.000419187	0.000251515	0.000249893	0.000530986
K00996	K00996: undecaprenyl-phosphate galactose phosphotransferase	0.000215059	0	0.000192052	0.000200953	0.000202227	0.000230725	0.000311549	0.000139055	0.000153971	0.000217332	0.00012715	0.000213888	0.000229022	0.000252701	0.000119777	0.00018311	0	0.000117296	0.000205655	0.000141512	0.000134449	0.00021571	0.000178167	0.000254466	0.000185747	0.000189778	0.000142218	0.000269979	8.65879e-05
K00991	K00991: 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	0.000795654	0	0.000738803	0.0009656	0.000887509	0.000835391	0.000821255	0.00104588	0.000808331	0.000995201	0.000847196	0.000936729	0.000934351	0.000804945	0.000872207	0.000864101	0	0.000474087	0.000748001	0.000968785	0.00094367	0.000924886	0.000832774	0.0008679	0.000928497	0.000910451	0.000932265	0.000827983	0.000292868
K00990	K00990: [protein-PII] uridylyltransferase	3.88026e-05	0	3.97071e-05	2.07171e-05	4.46388e-05	1.06689e-05	4.06952e-05	1.41856e-05	1.16481e-05	2.79593e-05	1.93309e-05	2.72147e-05	6.22746e-05	2.13734e-05	1.3969e-05	1.84409e-05	0	4.48505e-05	6.96687e-06	2.88136e-05	0	1.20214e-05	1.92331e-05	1.62593e-05	2.83395e-05	2.02981e-05	0	3.61537e-05	0.000244012
K00992	K00992	0.000116282	0	3.98576e-05	5.52444e-05	4.11795e-05	9.54591e-05	0.000142544	6.846e-05	2.57935e-05	3.28218e-05	5.65624e-05	4.79232e-05	4.70241e-05	2.22433e-05	7.2254e-05	1.89144e-05	0	0.000111842	4.98639e-05	4.63959e-05	0	6.2136e-05	9.00695e-05	6.89211e-05	8.47921e-05	3.3004e-05	0.000107762	3.0963e-05	0
K13483	K13483	4.17389e-05	0	1.42143e-05	1.61669e-05	1.96008e-05	0	0	2.10019e-05	1.15095e-05	4.4283e-05	2.45622e-05	3.78673e-05	0	1.2081e-05	1.72897e-05	2.27587e-05	0	0	1.09645e-05	1.21323e-05	5.56393e-05	1.66772e-05	1.00542e-05	1.93252e-05	1.09906e-05	2.84165e-05	0	2.25195e-05	0
K13482	K13482	0	0	0	0	0	0	0	2.37311e-06	3.37472e-06	5.09612e-06	2.52439e-06	5.29865e-06	0	0	4.63942e-06	2.31141e-06	0	0	6.20812e-06	0	0	3.53627e-06	0	2.57274e-06	0	0	0	4.61651e-06	8.41197e-05
K13481	K13481	0	0	0	0	0	0	0	7.63826e-06	0	0	0	0	0	0	7.45111e-06	3.95114e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
K13480	K13480	2.74157e-05	0	4.03201e-05	4.58587e-05	5.55992e-05	5.77422e-05	0.000114061	3.35128e-05	6.47897e-05	4.81034e-05	1.26681e-05	1.54429e-05	7.69573e-05	1.32595e-05	5.49144e-05	6.81447e-05	0	5.08309e-05	1.57917e-05	4.74933e-05	6.41208e-05	1.66772e-05	3.40248e-05	5.18024e-05	2.86829e-05	2.89527e-05	0	2.25195e-05	0
K13487	K13487	0	0	0	0	0	0	0	0	0	0	6.66584e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13486	K13486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145495
K08359	K08359: tetrathionate reductase subunit C	0	0	9.5737e-06	0	1.23993e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.51778e-05	0	0	0	0	0	0	0	0	0	0	0
K08358	K08358: tetrathionate reductase subunit B	7.38873e-05	0	1.65231e-05	8.22915e-05	0.000115317	2.50622e-05	0.00021815	3.37171e-05	0.000104886	8.08619e-06	0.000119124	8.74538e-05	0.000162479	0.00015467	5.68717e-05	1.64807e-05	0	4.36869e-05	0.000159942	2.96605e-05	0	6.20982e-05	3.24907e-05	6.01963e-05	6.59569e-05	4.92351e-05	0	5.19497e-05	1.40466e-06
K08357	K08357: tetrathionate reductase subunit A	8.02041e-06	0	8.98362e-06	7.22393e-06	3.35425e-05	0	8.47124e-06	0	3.61116e-05	5.40071e-06	0	4.7865e-06	1.16109e-05	2.51998e-05	1.78513e-06	0	0	8.14727e-06	2.62905e-05	0	0	1.81718e-05	0	0	0	1.69402e-05	0	0	0
