Gene,NAME,Category,SuperPathway,SubPathway,KOAnnot,ESM5GEYX,ESM5GEYY,ESM5GEZ1,ESM5MEAB,ESM5MEB9,ESM5MEC7,ESM5MEDP,ESM5MEE2,ESM5MEEJ,ESM718U9,ESM7F5AE,HSM5MD6G,HSM5MD6S,HSM67VDR,HSM67VDT,HSM6XRQC,HSM6XRTE,HSM7CZ2X,HSM7J4JV,HSMA33J1
K01103,K01103: fructose-26-bisphosphatase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PFKFB3; 6-phosphofructo-2-kinase / fructose-26-biphosphatase 3&#160;,0,1.64E-05,0,0,2.6E-05,0,0,0,0,0,0,0,0,0,0,0,2.26E-05,0,0,0
K00929,K00929: butyrate kinase,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,E2.7.2.7 buk; butyrate kinase,0.000541469,0.000257972,0.000172836,0.000448576,0.000348536,0.000418969,0.000504484,0.000162222,0.000284811,0.000349928,0.000370661,0.121492,0.000380698,0.000196513,0.000503725,0.000366418,0.000306605,0.000168348,0.000249062,0.000318651
K01433,K01433: formyltetrahydrofolate deformylase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,purU; formyltetrahydrofolate deformylase,0.000197258,0.000162766,0.000108965,0.000250812,0.000183408,0.000344266,0.000266012,0.000137009,0.000320895,0.000447018,0.000231416,0,0.000288716,0.00020487,0.000358588,0.000226954,0.000257243,0.000215055,0.000154118,0.000135727
K02564,K02564: glucosamine-6-phosphate deaminase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,nagB GNPDA; glucosamine-6-phosphate deaminase,0.00130395,0.000913382,0.000547009,0.00117153,0.00124144,0.000971448,0.000963388,0.0011886,0.00129067,0.00130623,0.00122932,0,0.00121247,0.00118222,0.0010676,0.000929424,0.000947192,0.000762162,0.00145453,0.00101045
K01729,K01729: poly(beta-D-mannuronate) lyase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,algL; poly(beta-D-mannuronate) lyase,0,0,0,0,0,1.15E-05,0,1.28E-05,1.32E-05,3.28E-05,0,0,0,3.02E-05,1.47E-05,0,2.37E-05,1.96E-05,0,0
K01728,K01728: pectate lyase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,E4.2.2.2 pel; pectate lyase,0.000176041,0.000327366,5.96E-05,0.000523262,0.000333321,0.000260817,0.00040073,0.00034814,0.000470692,0.000279948,0.000456638,0,0.000351611,0.000361693,0.000450958,0.000287766,0.00035302,0.000357391,0.000247928,0.00023885
K02160,K02160: acetyl-CoA carboxylase biotin carboxyl carrier protein,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,accB bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein,7.96E-05,0.000122294,0.000435602,0.000238894,0.00013699,0.000223153,0,0.000114112,0.000135033,0.000165424,0,0,0,0.000219583,0,0,0.000224197,0.000199791,0,0.000245159
K00235,K00235: succinate dehydrogenase (ubiquinone) iron-sulfur protein,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,SDHB SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit,0,2.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K13247,K13247,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,CRYL1; L-gulonate 3-dehydrogenase,0,0,2.46E-05,0,0,0,0,0,3.25E-05,0,0,0,0,0,0,0,0,0,0,0
K10986,K10986: PTS system galactosamine-specific IID component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Gam-EIID agaD; PTS system galactosamine-specific IID component,0,0,8.01E-05,0,7.25E-05,3.07E-05,0,0,3.89E-05,8.78E-05,0,0,4.74E-05,0,0,0,0,0.000110397,0,0
K10984,K10984: PTS system galactosamine-specific IIB component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Gam-EIIB agaB; PTS system galactosamine-specific IIB component,0,0,4.9E-05,0,0,0,0,0,0,0.000161236,0,0,0,0,0,0,0,0.000192734,0,0
K00064,K00064: D-threo-aldose 1-dehydrogenase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,E1.1.1.122; D-threo-aldose 1-dehydrogenase,8.6E-05,9.89E-05,2.87E-05,0.000132719,0.000116791,6.6E-05,0.000207379,0.000110217,0.000183302,0,0.000165931,0,0.000152637,0.000210143,0.000162059,0.000121234,0.000102402,0.000112785,8.36E-05,4.78E-05
K02446,K02446: fructose-16-bisphosphatase II,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,glpX; fructose-16-bisphosphatase II,1.96E-05,7.91E-05,0.000139244,0.000111982,9.01E-05,7.48E-05,0,0.000153783,6.38E-05,0.000134434,0.000116999,0,0,7.1E-05,7.05E-05,0.000204584,5.76E-05,0.000134176,0,8.07E-05
K08261,K08261: D-sorbitol dehydrogenase (acceptor),Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,E1.1.99.21; D-sorbitol dehydrogenase (acceptor),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K00284,K00284: glutamate synthase (ferredoxin),Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,E1.4.7.1; glutamate synthase (ferredoxin),0.000202526,0.00012721,0.000193633,0.000153371,0.000138267,0.000157624,5.98E-05,0.000306171,0.000188339,4.95E-05,0.000156794,0,0.000207654,0.000146552,0.000104682,0.000279521,0.000133121,0.000180133,0.000162889,0.000177497
K00281,K00281,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,GLDC gcvP; glycine dehydrogenase,0.000243351,0.000164425,6.43E-05,0.00016753,0.000197887,0.00018664,0.00030213,7.32E-05,0.000192485,0.000373688,0.000250829,0,0.000188167,0.000184153,0.000275332,0.000206418,0.000212827,0.000142092,0.000142594,0.000176266
K00283,K00283: glycine dehydrogenase subunit 2,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,gcvPB; glycine dehydrogenase subunit 2,0.000192789,8.13E-05,7.62E-05,0,4.33E-05,1.67E-05,2.9E-05,1.97E-05,0,5.23E-05,3.77E-05,0,0,0,4.57E-05,0,7.33E-05,0,4.64E-05,0.000102333
K00282,K00282: glycine dehydrogenase subunit 1,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,gcvPA; glycine dehydrogenase subunit 1,0.000199347,7.61E-05,0.000104042,0,2.39E-05,6.06E-05,3.41E-05,0,2.27E-05,0,8.66E-05,0,0,0,2.56E-05,0,4.2E-05,6.84E-05,0.000102093,2.9E-05
K00117,K00117: quinoprotein glucose dehydrogenase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,gcd; quinoprotein glucose dehydrogenase,1.53E-05,6.4E-05,3.83E-05,2.23E-05,5.28E-05,5.58E-05,0,0,0,0.000127138,0,0,0,0,0,7.99E-05,1.92E-05,8.87E-05,0,0
K00116,K00116: malate dehydrogenase (acceptor),Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,mqo; malate dehydrogenase (quinone),1.15E-05,5.3E-05,4.75E-05,0,1.9E-05,3.17E-05,0,0,0,4.68E-05,0,0,0,0,0,6.02E-05,0,0,0,0
K00847,K00847: fructokinase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,E2.7.1.4 scrK; fructokinase,0.00119399,0.000899005,0.000855298,0.000889392,0.00113231,0.00127275,0.0011743,0.00129347,0.00117449,0.00123255,0.0011518,0,0.00110929,0.00119546,0.001228,0.00107473,0.00104421,0.000844756,0.000802707,0.000993426
K00845,K00845: glucokinase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,glk; glucokinase,0.0012204,0.00114652,0.0010428,0.00131644,0.00142898,0.00152755,0.00182658,0.00123488,0.00149889,0.000860067,0.00152461,0,0.00183773,0.00140776,0.00173534,0.000822917,0.00157406,0.000905199,0.00148387,0.00115156
K00844,K00844: hexokinase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,HK; hexokinase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,0,0,0
K00849,K00849: galactokinase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,galK; galactokinase,0.000695813,0.000622584,0.000462259,0.000682195,0.000751959,0.000476855,0.00062753,0.000739796,0.000727387,0.000396525,0.000534416,0,0.000682467,0.000565592,0.000647065,0.000426215,0.000629509,0.000610588,0.000694735,0.000694295
K00848,K00848: rhamnulokinase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,rhaB; rhamnulokinase,0.000400453,0.000304471,0.000174867,0.000369785,0.00047086,0.000424294,0.000280285,0.000332274,0.000446345,0.000473215,0.000365975,0,0.000311133,0.000400592,0.000285339,0.000403,0.000284653,0.000254772,0.000601398,0.00031976
K01226,K01226: trehalose-6-phosphate hydrolase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,treC; trehalose-6-phosphate hydrolase,9.11E-05,0.000133065,0.000165262,0,0.000114993,7.93E-05,2.74E-05,3.56E-05,3.71E-05,0.000135532,8.58E-05,0,9.67E-05,0.000103592,6.01E-05,0.000114288,3.34E-05,0.000108688,8.23E-05,9.24E-05
K01220,K01220: 6-phospho-beta-galactosidase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,E3.2.1.85 lacG; 6-phospho-beta-galactosidase,2.68E-05,0,0,7.69E-05,2.26E-05,0,3.24E-05,0,2.18E-05,0,2.04E-05,0,2.93E-05,0,0,0,1.94E-05,0,0,0
K01222,K01222: 6-phospho-beta-glucosidase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,E3.2.1.86A celF; 6-phospho-beta-glucosidase,6.87E-05,0.000193655,5.02E-05,4.05E-05,6.9E-05,0.000117455,0,2.18E-05,0,0.000111235,2.1E-05,0,0,2.54E-05,0,0.000141622,6.28E-05,6.79E-05,4.9E-05,3.04E-05
K01223,K01223: 6-phospho-beta-glucosidase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,E3.2.1.86B bglA; 6-phospho-beta-glucosidase,0.000484731,0.000416778,0.000322408,0.000333108,0.000415723,0.000500975,0.000126859,0.000681996,0.000466709,0.000426926,0.000238977,0,0.000371696,0.000365575,0.000214261,0.000681077,0.000270153,0.000221774,0.000424156,0.000509051
K02753,K02753: PTS system arbutin- cellobiose- and salicin-specific IIC,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PTS-Asc-EIIC ascF; PTS system arbutin- cellobiose- and salicin-specific IIC component,2.62E-05,2.71E-05,3.1E-05,0,6.48E-05,1.78E-05,0,0,0,5.25E-05,2.01E-05,0,0,0,0,0,0,0,0,5.43E-05
K00932,K00932: propionate kinase,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,E2.7.2.15 tdcD pduW; propionate kinase,0,1.55E-05,5.39E-05,0,4.88E-05,6.2E-05,0,0,0,0.000235343,0,0,0,0,0,7.59E-05,0,3.53E-05,0,0
K05523,K05523: molecular chaperone HchA (Hsp31),Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,hchA; molecular chaperone Hsp31 and glyoxalase 3,2.19E-05,2.32E-05,2.74E-05,6.24E-05,0,3.07E-05,0,0,0,9E-05,0,0,0,0,0,0,0,5.4E-05,0,0
K01085,K01085: glucose-1-phosphatase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,agp; glucose-1-phosphatase,1.52E-05,4.75E-05,6.15E-05,8.18E-05,4.94E-05,6.47E-05,0,2.26E-05,0,0.000164656,0,0,0,0,0,0,0,6.15E-05,0,0
K03082,K03082: hexulose-6-phosphate isomerase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,sgbU; hexulose-6-phosphate isomerase,2.17E-05,2.3E-05,5.5E-05,6.03E-05,3.62E-05,3E-05,0,3.48E-05,0,0.00017485,0,0,4.82E-05,0,0,0,6.54E-05,0,0,4.52E-05
K01711,K01711: GDPmannose 46-dehydratase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,gmd GMDS; GDPmannose 46-dehydratase,0.000433142,0.000440991,0.000367123,0.000493203,0.000431191,0.000559386,0.000626516,0.000415995,0.000624264,0.00055547,0.000686072,0,0.000414634,0.000419362,0.000498244,0.000807398,0.000662378,0.000507586,0.000743452,0.000441217
K01715,K01715: 3-hydroxybutyryl-CoA dehydratase,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,crt; enoyl-CoA hydratase,0.000217422,0.000103156,0.00029861,6.81E-05,8.09E-05,0.000137305,0.00017534,0.000153052,0.000157979,0,0.000110785,0,0.000158117,4.51E-05,0,0.000126873,0.000105674,0.000293283,8.68E-05,0.00030045
K01577,K01577: oxalyl-CoA decarboxylase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,oxc; oxalyl-CoA decarboxylase,0,1.18E-05,1.37E-05,0,5.74E-05,1.58E-05,0,0,0,0.000133737,0,0,0,0,0,0,0,2.7E-05,0,0
K01026,K01026: propionate CoA-transferase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,pct; propionate CoA-transferase,9.67E-05,0.000102225,0.000277381,6.8E-05,7.53E-05,0.000200711,8.82E-05,9.56E-05,0.000117813,0.000292657,3.65E-05,0,0,6.69E-05,8.32E-05,6.16E-05,4.95E-05,0.00025588,0,0.000122915
K02377,K02377: GDP-L-fucose synthase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,TSTA3 fcl; GDP-L-fucose synthase,0.000451106,0.000460551,0.000245942,0.000559008,0.00041296,0.000404426,0.000688001,0.000380657,0.000703491,0.000638968,0.000702778,0,0.00042422,0.000635152,0.000624877,0.000455138,0.000469572,0.000437458,0.000570331,0.000401168
K01792,K01792: glucose-6-phosphate 1-epimerase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,E5.1.3.15; glucose-6-phosphate 1-epimerase,2.11E-05,2.27E-05,8E-05,6.61E-05,0.00010921,5.84E-05,5.35E-05,0,0,0.000170833,0,0,0,0,4.01E-05,0,6.41E-05,0.0001009,0,0
K01455,K01455: formamidase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,E3.5.1.49; formamidase,0,2.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K11441,K11441: dehydrogluconokinase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,kguK; dehydrogluconokinase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88E-05,0,0,0
K00616,K00616: transaldolase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,E2.2.1.2 talA talB; transaldolase,0.000805865,0.000695723,0.000663551,0.000632776,0.000422259,0.000722892,0.000627645,0.000835762,0.000923729,0.000394193,0.000571458,0,0.000947003,0.00066594,0.000942448,0.000706678,0.000645069,0.000770013,0.000728289,0.000390856
K00615,K00615: transketolase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,E2.2.1.1 tktA tktB; transketolase,0.00235875,0.00143065,0.00199645,0.00120658,0.00141642,0.00157567,0.00105128,0.00164195,0.00163374,0.000740484,0.00180565,0,0.00166774,0.00112265,0.00117609,0.00187037,0.00158343,0.00119247,0.00210578,0.00169813
K01813,K01813: L-rhamnose isomerase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,rhaA; L-rhamnose isomerase,0.000411946,0.000287491,0.000129579,0.000429065,0.000288731,0.000447255,0.000435355,0.000166345,0.000367181,0.00036524,0.00035401,0,0.000426933,0.000349704,0.000245767,0.000391931,0.000308783,0.000254461,0.000268981,0.000308412
K00050,K00050: hydroxypyruvate reductase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,ttuD; hydroxypyruvate reductase,0.000136192,0.000233871,7.42E-05,0.000300961,9.95E-05,0.000129067,6.99E-05,0.000187555,0.000123326,0,2.33E-05,0,0.000195588,2.76E-05,8.18E-05,0,0.000131064,7.11E-05,0.000215683,0.000279915
K00051,K00051: malate dehydrogenase (NADP+),Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,E1.1.1.82; malate dehydrogenase (NADP+),0,0,0,0,0,0,4.38E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
K00052,K00052: 3-isopropylmalate dehydrogenase,Metabolism,Carbohydrate metabolism,C5-Branched_dibasic_acid_metabolism,leuB; 3-isopropylmalate dehydrogenase,0.000732288,0.000486672,0.000644228,0.000753582,0.000677429,0.000696371,0.000555095,0.000765724,0.000632024,0.000498628,0.00086021,0,0.000578964,0.000592613,0.00051172,0.000728111,0.000797839,0.000636958,0.00113141,0.000642835
K13967,K13967,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,nanEK; N-acetylmannosamine-6-phosphate 2-epimerase / N-acetylmannosamine kinase,0,0,1.47E-05,0,0,1.7E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K00131,K00131: glyceraldehyde-3-phosphate dehydrogenase (NADP),Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,gapN; glyceraldehyde-3-phosphate dehydrogenase (NADP+),1.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K12309,K12309: beta-galactosidase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,GLB1 ELNR1; beta-galactosidase,9.56E-06,0,0,0,0,1.37E-05,0,1.53E-05,0,0,0,0,0,0,0,0,0,0,0,0
K00128,K00128: aldehyde dehydrogenase (NAD+),Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,E1.2.1.3; aldehyde dehydrogenase (NAD+),0.000158981,0.000243631,0.000157413,0.000191618,0.000109609,0.000165494,6.68E-05,0.000229217,0.000109225,5E-05,0.000217847,0,5.64E-05,0.000119944,6.91E-05,0.000404618,9.27E-05,9.01E-05,0,0.000185199
K00123,K00123: formate dehydrogenase alpha subunit,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,fdoG fdfH; formate dehydrogenase major subunit,0.000125279,0.000407334,0.000284932,0.000165789,0.000400555,0.000308932,3.09E-05,0.000114356,9.61E-05,0.000348638,0.000231734,0,2.69E-05,0.000298571,6.48E-05,0.000379407,0.000193067,0.000447419,8.63E-05,0.000141589
K00124,K00124: formate dehydrogenase beta subunit,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,fdoH; formate dehydrogenase iron-sulfur subunit,0,0.000250671,0.000130264,0.000127342,0.000143813,0.00016717,0,3.36E-05,3.32E-05,0.000172422,0,0,0,0.000202258,0,6.22E-05,8.34E-05,0.000208146,0,0
K00127,K00127: formate dehydrogenase gamma subunit,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,fdoI; formate dehydrogenase subunit gamma,3.57E-05,0.000161056,0.000168226,0,4.45E-05,4.22E-05,8.63E-05,5.64E-05,0.000101459,0.000241472,9.47E-05,0,7.81E-05,6.66E-05,6.48E-05,0,3.99E-05,0.000158673,0,0
K00138,K00138: lactaldehyde dehydrogenase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,aldB; aldehyde dehydrogenase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81E-05,0,0
K01232,K01232: maltose-6'-phosphate glucosidase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E3.2.1.122 glvA; maltose-6'-phosphate glucosidase,9.69E-05,0.000103359,8.47E-05,0,9.29E-05,3.91E-05,0,0.000107998,8.97E-05,0,6.22E-05,0,2.9E-05,7.82E-05,2.41E-05,7.1E-05,0,0.000101008,0.000201018,8.52E-05
K01895,K01895: acetyl-CoA synthetase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,ACSS acs; acetyl-CoA synthetase,0.000404092,0.000245068,0.000173863,0.000254226,0.000216159,0.000250141,0.000412089,7.2E-05,0.000259625,0.000447317,0.000501172,0,0.000224159,0.000339602,0.000347946,0.000355905,0.000343672,0.000208176,0.000324952,0.00039319
K02768,K02768: PTS system fructose-specific IIA component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Fru-EIIA fruB; PTS system fructose-specific IIA component,0.000329291,0.000375248,0.000384837,0.000295868,0.000351746,0.000189952,2.45E-05,0.00049788,0.000172119,0.000244747,0.000166698,0,0.000353527,0.000300627,0.000156145,0.000404633,9.3E-05,0.000325453,0.000248967,0.000250748
K02769,K02769: PTS system fructose-specific IIB component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Fru-EIIB fruA; PTS system fructose-specific IIB component,0.000346615,0.000354631,0.000362523,0.000202044,0.000252092,0.000127703,2.45E-05,0.000407602,0.000159751,0.000372383,0.000145581,0,0.00034369,0.000240044,0.000142395,0.000460397,0.000110714,0.000246871,0.000296869,0.0005208
K02763,K02763: PTS system D-glucosamine-specific IIA component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Dgl-EIIA gamP; PTS system D-glucosamine-specific IIA component,9.95E-05,7.35E-05,0.000121976,7.38E-05,1.51E-05,0.000123186,2.18E-05,0.000164012,5.79E-05,3.58E-05,5.28E-05,0,1.97E-05,4.86E-05,7.92E-05,0.000149075,5.07E-05,0.00014992,3.23E-05,8.98E-05
K02764,K02764: PTS system D-glucosamine-specific IIB component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Dgl-EIIB gamP; PTS system D-glucosamine-specific IIB component,9.95E-05,7.35E-05,0.000121976,7.38E-05,1.51E-05,0.000123186,2.18E-05,0.000164012,5.79E-05,3.58E-05,5.28E-05,0,1.97E-05,4.86E-05,7.92E-05,0.000149075,5.07E-05,0.00014992,3.23E-05,8.98E-05
K02765,K02765: PTS system D-glucosamine-specific IIC component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Dgl-EIIC gamP; PTS system D-glucosamine-specific IIC component,9.95E-05,7.35E-05,0.000121976,7.38E-05,1.51E-05,0.000123186,2.18E-05,0.000164012,5.79E-05,3.58E-05,5.28E-05,0,1.97E-05,4.86E-05,7.92E-05,0.000149075,5.07E-05,0.00014992,3.23E-05,8.98E-05
K00948,K00948: ribose-phosphate pyrophosphokinase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,PRPS prsA; ribose-phosphate pyrophosphokinase,0.00110433,0.000883628,0.000607459,0.000485781,0.000980072,0.00066025,0.000569857,0.000968319,0.000832884,0.000529676,0.000743765,0,0.00106674,0.000720775,0.000834342,0.000558716,0.000931189,0.000939876,0.000800457,0.000799743
K01093,K01093: 4-phytase / acid phosphatase,Metabolism,Carbohydrate metabolism,Inositol_phosphate_metabolism,appA; 4-phytase / acid phosphatase,1.49E-05,3.16E-05,3.47E-05,4.02E-05,2.36E-05,2E-05,0,0,0,0.000171359,0,0,0,0,0,0,0,6.83E-05,0,0
K01092,K01092: myo-inositol-1(or 4)-monophosphatase,Metabolism,Carbohydrate metabolism,Inositol_phosphate_metabolism,E3.1.3.25 IMPA suhB; myo-inositol-1(or 4)-monophosphatase,0.000235388,0.000401319,0.00026055,0.000401251,0.000392803,0.000431843,0.000574352,0.000222497,0.00045744,0.000480881,0.000428376,0,0.00035823,0.000609208,0.000599969,0.000373452,0.000544886,0.000398664,0.000170297,0.000385885
K01091,K01091: phosphoglycolate phosphatase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,gph; phosphoglycolate phosphatase,0.001512,0.00124948,0.00189839,0.00154773,0.00140351,0.00152352,0.00168399,0.00170517,0.00159785,0.00123176,0.00119598,0,0.0021479,0.00219382,0.00173965,0.00190423,0.00180372,0.00112805,0.00168997,0.00171836
K11196,K11196: PTS system fructose-specific IIC component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Fru1-EIIC levF; PTS system fructose-specific IIC component,0,0,0,0,0,3.34E-05,0,0,0,0,0,0,0,4.39E-05,0,0,0,0,0,0
K01709,K01709: CDP-glucose 46-dehydratase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,rfbG; CDP-glucose 46-dehydratase,0.000237137,0.000182143,0.000269779,0.000342904,0.000172774,0.00036821,0.000291524,0.000187315,0.000171613,6.85E-05,0.000209419,0,0.000256561,0.000187016,0.000152546,0.00036354,0.000224243,3.85E-05,0.000124664,0.000143281
K01708,K01708: galactarate dehydratase,Metabolism,Carbohydrate metabolism,Ascorbate_and_aldarate_metabolism,garD; galactarate dehydratase,1.2E-05,5.22E-05,7.5E-05,0.000106227,4.1E-05,8.77E-05,0,1.96E-05,4.04E-05,9.76E-05,0,0,8.14E-05,0,0,0.000127398,1.82E-05,0.00014672,0,0
K01707,K01707: 5-dehydro-4-deoxyglucarate dehydratase,Metabolism,Carbohydrate metabolism,Ascorbate_and_aldarate_metabolism,kdgD; 5-dehydro-4-deoxyglucarate dehydratase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01706,K01706: glucarate dehydratase,Metabolism,Carbohydrate metabolism,Ascorbate_and_aldarate_metabolism,gudD; glucarate dehydratase,1.41E-05,0.000272883,5.12E-05,0.000162515,2.31E-05,5.93E-05,0,2.18E-05,2.25E-05,0.000113626,0,0,3.05E-05,0,2.58E-05,0.000219539,4.16E-05,3.38E-05,0,0
K01704,K01704: 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit,Metabolism,Carbohydrate metabolism,C5-Branched_dibasic_acid_metabolism,leuD; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit,0.000407169,0.000635993,0.000653147,0.000773957,0.000614703,0.000754181,0.00109178,0.000908713,0.0007043,0.00067775,0.000705281,0,0.000875796,0.000610047,0.000894691,0.00069431,0.000781741,0.000591899,0.000748041,0.000702892
K01703,K01703: 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit,Metabolism,Carbohydrate metabolism,C5-Branched_dibasic_acid_metabolism,leuC; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit,0.000678708,0.000525692,0.000621643,0.000839267,0.000528465,0.000573437,0.00077856,0.000737435,0.000784501,0.000437124,0.0007187,0,0.000587276,0.00064398,0.000632799,0.000445822,0.000621222,0.000576085,0.000673811,0.000823645
K00246,K00246: fumarate reductase subunit C,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,frdC; fumarate reductase subunit C,0,7.96E-05,0.000213545,0.000131743,0.000155149,0.000198955,0,3.46E-05,0,0.000194468,0,0,0,0.000131326,0,0.000114054,4.85E-05,0.000165838,9.68E-05,0
K02814,K02814: PTS system sorbose-specific IIC component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Sor-EIIC sorA; PTS system sorbose-specific IIC component,2.33E-05,2.48E-05,2.88E-05,0,3.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,5.66E-05,0,0
K02812,K02812: PTS system sorbose-specific IIA component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Sor-EIIA sorF; PTS system sorbose-specific IIA component,0,4.94E-05,5.74E-05,0,7.79E-05,0,0,0,0,0.000188706,0,0,0,0,0,0,0,0.000112785,0,0
