Gene,Name,Category,SuperPathway,SubPathway,KOAnnot,A,B,C,D,E,F,G,H,I,K,L,M,N,O,P,S,J,Q,R,T
K00140,K00140: methylmalonate-semialdehyde dehydrogenase,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,mmsA iolA ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase,0.000108683,5.63E-06,5.27E-05,3.16E-05,5.95E-06,3.57E-05,3.93E-05,3.87E-05,1.36E-05,2.41E-05,3.4E-05,1.5E-05,2.43E-05,1.59E-05,2.59E-05,1.05E-05,2.08E-05,1.16E-05,2.09E-05,2.86E-05
K00149,K00149: 4-trimethylammoniobutyraldehyde dehydrogenase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,ALDH9A1; aldehyde dehydrogenase family 9 member A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-06,0,0,0,0,0
K00150,K00150: glyceraldehyde-3-phosphate dehydrogenase (NAD(P)),Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,gap2; glyceraldehyde-3-phosphate dehydrogenase (NAD(P)),1.27E-05,0,2.58E-05,0,0,5.26E-05,0,2.13E-05,0,0,0,1.46E-05,0,0,0,0,3.03E-05,0,2.31E-05,0
K00156,K00156: pyruvate dehydrogenase (cytochrome),Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,poxB; pyruvate dehydrogenase (quinone),3.61E-05,9.83E-05,6.52E-05,1.83E-05,6.52E-05,7.78E-05,9.58E-05,7.1E-05,8.58E-05,8.96E-05,7.4E-05,7.74E-05,0.000138318,9.51E-05,0.000103351,7.13E-05,7.15E-05,0.000117194,6.31E-05,8.35E-05
K00158,K00158: pyruvate oxidase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,E1.2.3.3 poxL; pyruvate oxidase,0,4.77E-06,0,0,4.83E-06,0,6.54E-06,0,0,0,0,0,0,6.98E-06,0,1.71E-05,0,0,0,1.44E-05
K00161,K00161: pyruvate dehydrogenase E1 component subunit alpha,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PDHA pdhA; pyruvate dehydrogenase E1 component alpha subunit,0.000103918,2.52E-05,2.65E-05,4.92E-05,4.51E-05,8.55E-05,2.39E-05,2.18E-05,8.25E-05,7.28E-05,1.29E-05,3.79E-05,5.03E-05,3.71E-05,5.8E-05,8.51E-05,3.94E-05,4.42E-05,6.35E-05,6.97E-05
K00162,K00162: pyruvate dehydrogenase E1 component subunit beta,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PDHB pdhB; pyruvate dehydrogenase E1 component beta subunit,0.000164331,8.68E-06,2.7E-05,0,1.76E-05,0.000100787,0,2.91E-05,4.7E-05,3.65E-05,2.63E-05,1.46E-05,3.56E-05,2.44E-05,6.52E-05,7.86E-05,3.89E-05,4.29E-05,3.68E-05,6.04E-05
K00163,K00163: pyruvate dehydrogenase E1 component,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,aceE; pyruvate dehydrogenase E1 component,2.37E-05,6.36E-06,1.3E-05,4.15E-05,1.3E-05,1.71E-05,8.88E-06,2.17E-05,0,1.78E-05,9.68E-06,1.4E-05,1.35E-05,4.42E-06,2.43E-06,2.31E-05,0,2.27E-05,2.92E-06,9.64E-06
K00164,K00164: 2-oxoglutarate dehydrogenase E1 component,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,OGDH sucA; 2-oxoglutarate dehydrogenase E1 component,2.7E-05,0,3.11E-05,3.91E-05,1.16E-05,2.64E-05,1.26E-05,1.03E-05,4.91E-06,2.98E-05,9.02E-06,1.59E-05,2.59E-05,1.72E-05,9.31E-06,1.86E-05,1.92E-05,3.6E-05,2.21E-05,6.15E-06
K00169,K00169: pyruvate ferredoxin oxidoreductase alpha subunit,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,porA; pyruvate ferredoxin oxidoreductase alpha subunit,0.000145362,0.000150836,0.000111507,0.00017421,0.000129623,0.000199949,5.05E-05,0.000104853,0.000124235,0.000108412,8.77E-05,9.86E-05,4.07E-05,0.000100643,0.000143944,9.57E-05,0.000140223,6.98E-05,9.43E-05,0.000116689
K00170,K00170: pyruvate ferredoxin oxidoreductase beta subunit,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,porB; pyruvate ferredoxin oxidoreductase beta subunit,0.000136137,0.000243289,0.000131478,0.000168698,0.000168279,0.000172834,7.6E-05,0.000180823,0.000152697,8.95E-05,9.57E-05,9.82E-05,8.92E-05,0.000138072,9.06E-05,9.15E-05,0.00010871,8.29E-05,0.000134528,0.000165524
K00171,K00171: pyruvate ferredoxin oxidoreductase delta subunit,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,porD; pyruvate ferredoxin oxidoreductase delta subunit,0.000176193,0.000225891,0.000124907,0.000105908,8.83E-05,0.00021995,0.000119691,0.000101754,9.09E-05,8.09E-05,4.33E-05,0.000124629,0,0.000119242,0.000130296,7.74E-05,5.17E-05,5.73E-05,0.000110731,0.000114959
K00172,K00172: pyruvate ferredoxin oxidoreductase gamma subunit,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,porG; pyruvate ferredoxin oxidoreductase gamma subunit,0.000194071,0.000220784,0.000140397,0.000139796,0.000139269,0.000307254,0.000124824,0.000166719,0.000125014,0.00012793,0.000171042,0.000172637,4.21E-05,0.000114379,0.00014927,0.000137805,9.27E-05,0.000115041,0.000146609,0.000120533
K00174,K00174: 2-oxoglutarate ferredoxin oxidoreductase subunit alpha,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,korA oorA; 2-oxoglutarate ferredoxin oxidoreductase subunit alpha,0.00043065,0.000434309,0.000398977,0.00059475,0.000340319,0.0004052,0.000238813,0.000406218,0.000494383,0.000352993,0.000426252,0.000498082,0.000504653,0.000435556,0.00043595,0.000291515,0.000541097,0.000270562,0.000423888,0.000406567
K00175,K00175: 2-oxoglutarate ferredoxin oxidoreductase subunit beta,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,korB oorB; 2-oxoglutarate ferredoxin oxidoreductase subunit beta,0.000330342,0.00053586,0.000478562,0.000487529,0.000491611,0.000531222,0.000429517,0.000421948,0.000498611,0.00053717,0.000460437,0.000568723,0.000740525,0.000595508,0.000634187,0.00041007,0.000614966,0.000320109,0.000609575,0.000427224
K00176,K00176: 2-oxoglutarate ferredoxin oxidoreductase subunit delta,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,korD oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta,0.000412456,0.000804104,0.000637486,0.000519996,0.000553053,0.000591422,0.000474886,0.000619877,0.000645686,0.000592891,0.000571726,0.000577805,0.000703435,0.000745163,0.000590715,0.000322324,0.000681048,0.000359841,0.000656143,0.000465671
K00177,K00177: 2-oxoglutarate ferredoxin oxidoreductase subunit gamma,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,korC oorC; 2-oxoglutarate ferredoxin oxidoreductase subunit gamma,0.000232414,0.000419003,0.000316499,0.000458478,0.000382995,0.000367926,0.000219813,0.000360827,0.000283233,0.000266006,0.000281674,0.000384527,0.000422206,0.000348277,0.00027203,0.000226829,0.000295576,0.000206151,0.000354822,0.000331095
K00209,K00209: enoyl-[acyl-carrier-protein] reductase (NADPH2 B-specific),Metabolism,Carbohydrate metabolism,Butanoate_metabolism,fabV ter; enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41E-07,0,0,0,0
K00234,K00234: succinate dehydrogenase (ubiquinone) flavoprotein subunit,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,SDHA SDH1; succinate dehydrogenase (ubiquinone) flavoprotein subunit,0,4.37E-06,0,0,0,0,0,0,1.06E-05,6.42E-06,0,0,0,0,9.98E-06,0,0,0,0,0
K00235,K00235: succinate dehydrogenase (ubiquinone) iron-sulfur protein,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,SDHB SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit,1.62E-05,0,0,0,0,0,0,9.29E-06,7.42E-06,0,0,9.59E-06,0,0,0,9.89E-06,0,1.1E-05,0,0
K00239,K00239: succinate dehydrogenase flavoprotein subunit,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,sdhA frdA; succinate dehydrogenase / fumarate reductase flavoprotein subunit,0.000136537,0.000229016,0.000271171,0.000181319,0.000262874,0.000200709,0.00018165,0.000263127,0.000244278,0.000228282,0.000249424,0.000246329,0.000311629,0.000254145,0.00028856,0.000194158,0.000330644,0.000197363,0.00028775,0.000291586
K00240,K00240: succinate dehydrogenase iron-sulfur protein,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,sdhB frdB; succinate dehydrogenase / fumarate reductase iron-sulfur subunit,0.000188708,0.000282623,0.000208325,0.000298203,0.000303939,0.000164506,0.000267657,0.000354747,0.000274676,0.000301082,0.000322449,0.000251742,0.00039746,0.000371807,0.000300757,0.00023728,0.000226633,0.000264561,0.000281937,0.0003116
K00241,K00241: succinate dehydrogenase cytochrome b-556 subunit,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,sdhC frdC; succinate dehydrogenase / fumarate reductase cytochrome b subunit,0.000119373,0.000248607,0.000194005,0.000186707,0.000275571,0.000158481,0.000137787,0.000177398,0.000189209,0.000176151,0.000215562,0.000188036,0.00039467,0.000278579,0.000170988,0.000107594,0.000182636,0.000133287,0.000207591,0.000236793
K00242,K00242: succinate dehydrogenase hydrophobic membrane anchor protein,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,sdhD frdD; succinate dehydrogenase / fumarate reductase membrane anchor subunit,3.49E-05,0,0,0,0,2.12E-05,0,4.01E-05,0,0,3.76E-05,4.14E-05,0,0,0,2.13E-05,0,2.52E-05,0,0
K00244,K00244: fumarate reductase flavoprotein subunit,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,frdA; fumarate reductase flavoprotein subunit,0.000463629,0.00047937,0.000326478,0.000344368,0.000198431,0.000149855,0.000323973,0.000163816,0.00017597,0.000301,0.000315092,0.000148388,0.000159634,0.000497801,0.000186551,8.08E-05,0.000415464,0.000246426,0.000347784,0.000158394
K00245,K00245: fumarate reductase iron-sulfur protein,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,frdB; fumarate reductase iron-sulfur subunit,8.56E-05,2.24E-05,2.98E-05,4.27E-05,3.77E-05,2.54E-05,4.45E-05,3.43E-05,1.83E-05,3.28E-05,1.75E-05,2.04E-05,1.59E-05,3.17E-05,8.88E-06,1.06E-05,2.65E-05,3.5E-05,2.67E-05,3.62E-05
K00246,K00246: fumarate reductase subunit C,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,frdC; fumarate reductase subunit C,8.76E-05,1.21E-05,0,3.89E-05,1.35E-05,0,6E-05,1.8E-05,1.71E-05,1.87E-05,0,1.85E-05,1.88E-05,1.83E-05,0,1.91E-05,2.58E-05,2.13E-05,1.38E-05,1.32E-05
K00247,K00247: fumarate reductase subunit D,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,frdD; fumarate reductase subunit D,3.58E-05,0,0,0,2.47E-05,0,3.36E-05,2.06E-05,0,0,0,2.12E-05,0,0,0,2.19E-05,0,2.44E-05,0,0
K00248,K00248: butyryl-CoA dehydrogenase,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,ACADS bcd; butyryl-CoA dehydrogenase,0.000288029,0.000246387,0.000278208,0.000310219,0.000352625,0.000417177,0.000250844,0.000238198,0.000218356,0.0003694,0.000298168,0.000346743,0.000297524,0.000302321,0.000307131,0.000397623,0.000267415,0.00031907,0.000348066,0.000334755
K00249,K00249: acyl-CoA dehydrogenase,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,ACADM acd; acyl-CoA dehydrogenase,2.14E-05,2.17E-05,7.52E-05,8.62E-05,1.46E-05,0.000101292,6.07E-05,4.27E-05,0,1.03E-05,4.36E-05,5.87E-05,8.88E-05,3.98E-05,0,4.29E-05,1.95E-05,1.42E-05,0,7.55E-05
K00281,K00281,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,GLDC gcvP; glycine dehydrogenase,6.96E-05,0.000156277,0.00010016,9.85E-05,0.000130824,0.000125043,8.77E-05,0.000138532,0.000120599,0.000104445,0.000103212,0.000140796,0.000142917,0.000127917,0.000133804,9.95E-05,8.65E-05,0.000107773,9E-05,0.000108934
K00282,K00282: glycine dehydrogenase subunit 1,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,gcvPA; glycine dehydrogenase subunit 1,0.000180137,3.18E-05,9.53E-05,8.4E-05,5.9E-05,7.95E-05,2.68E-05,8.18E-05,8.13E-05,5.4E-05,1.91E-05,7.96E-05,4.48E-05,7.93E-05,5.83E-05,7.79E-05,9.36E-05,5.81E-05,7.7E-05,9.9E-05
K00283,K00283: glycine dehydrogenase subunit 2,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,gcvPB; glycine dehydrogenase subunit 2,0.000144729,3.49E-05,8.86E-05,4.32E-05,0.000104192,9.38E-05,3.27E-05,6.4E-05,8.31E-05,4.98E-05,4.35E-05,7.12E-05,7.42E-05,4.09E-05,8.34E-05,4.74E-05,7.86E-05,4.68E-05,8.99E-05,0.000120058
K00284,K00284: glutamate synthase (ferredoxin),Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,E1.4.7.1; glutamate synthase (ferredoxin),0.000124645,0.000200233,0.000231578,0.000211585,0.000239662,0.000206734,0.000262645,0.000162342,0.00019185,0.000257644,0.000276285,0.00018218,0.00016876,0.000204838,0.000212075,0.000179892,0.000213474,0.000226731,0.000228095,0.000181978
K00382,K00382: dihydrolipoamide dehydrogenase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,DLD lpd pdhD; dihydrolipoamide dehydrogenase,0.000489196,0.000338839,0.000260601,0.000188071,0.000372114,0.000431361,0.00026729,0.00036447,0.000376101,0.000317185,0.000362639,0.000399625,0.00043213,0.000473772,0.000374473,0.000417421,0.000300254,0.000414885,0.000226313,0.000355559
K00423,K00423: L-ascorbate oxidase,Metabolism,Carbohydrate metabolism,Ascorbate_and_aldarate_metabolism,E1.10.3.3; L-ascorbate oxidase,2.91E-05,0,6.75E-06,3.69E-05,0,1.17E-05,0,1.65E-05,0,0,0,1.7E-05,1.61E-05,0,0,5.79E-06,0,1.34E-05,5.86E-06,6.62E-06
K00467,K00467: lactate 2-monooxygenase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,E1.13.12.4; lactate 2-monooxygenase,0,0,0,0,1.2E-05,0,0,0,0,0,0,0,0,8.25E-05,0,0,0,0,0,1.17E-05
K00523,K00523: CDP-4-dehydro-6-deoxyglucose reductase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,ascD ddhD rfbI; CDP-4-dehydro-6-deoxyglucose reductase,0,0,1.67E-05,2.98E-05,0,2.19E-05,0,1.39E-05,0,1.18E-05,0,0,0,1.11E-05,0,0,7.67E-06,0,0,0
K00600,K00600: glycine hydroxymethyltransferase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,glyA SHMT; glycine hydroxymethyltransferase,0.000600013,0.000658783,0.000654218,0.000892363,0.000634585,0.00067204,0.000598146,0.000621055,0.000623018,0.000594543,0.000522568,0.00056279,0.000680484,0.000614644,0.000629251,0.000631984,0.000621594,0.000535304,0.00069506,0.000640464
K00605,K00605: aminomethyltransferase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,gcvT AMT; aminomethyltransferase,0.000171418,0.000285766,0.00023892,0.000230792,0.000224786,0.000261543,0.000174501,0.000265519,0.000279215,0.000208999,0.000221752,0.000267903,0.000330374,0.00025829,0.000219843,0.000203849,0.000256594,0.000181902,0.000209636,0.000203657
K00615,K00615: transketolase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,E2.2.1.1 tktA tktB; transketolase,0.00212992,0.0015606,0.00184179,0.00185559,0.00183905,0.00203229,0.00182307,0.00158472,0.00178453,0.00181548,0.00158309,0.00156655,0.00153081,0.00159253,0.00177899,0.00180385,0.00191065,0.0015583,0.0018321,0.00162968
K00616,K00616: transaldolase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,E2.2.1.2 talA talB; transaldolase,0.000649894,0.000552544,0.000620663,0.000296373,0.000756787,0.000728625,0.000811672,0.000623227,0.000598148,0.000898176,0.000803515,0.000772323,0.000736018,0.000811746,0.000630487,0.00082319,0.000646829,0.000773091,0.000673459,0.000767662
K00625,K00625: phosphate acetyltransferase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,E2.3.1.8 pta; phosphate acetyltransferase,0.000468226,0.00068723,0.000535051,0.000650963,0.000626309,0.000535192,0.000466613,0.000558562,0.000600428,0.000581653,0.000735712,0.000645477,0.000738479,0.000629409,0.000587002,0.000592727,0.000615947,0.000622609,0.000606786,0.000559499
K00626,K00626: acetyl-CoA C-acetyltransferase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,E2.3.1.9 atoB; acetyl-CoA C-acetyltransferase,0.000351078,0.000248965,0.000330141,0.000238449,0.000369656,0.000360972,0.00045619,0.000421667,0.000239133,0.000220853,0.000258278,0.000347019,0.000314227,0.000326088,0.000279077,0.000335549,0.000315253,0.000332212,0.000330091,0.00030455
K00627,K00627: pyruvate dehydrogenase E2 component (dihydrolipoamide,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,DLAT aceF pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase),0.000113328,2.49E-05,6.95E-05,8.04E-05,0.000121785,6.27E-05,2.16E-05,3.04E-05,7.86E-05,4.41E-05,1.75E-05,1.86E-05,3.5E-05,5.2E-05,6.58E-05,7.2E-05,5.87E-05,2.9E-05,6.43E-05,8.25E-05
K00634,K00634: phosphate butyryltransferase,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,ptb; phosphate butyryltransferase,0.000146495,0.000202836,0.000192156,0.000189597,0.000167605,0.00015023,0.000197673,0.000191292,0.000155492,0.000156495,0.000195394,0.000213427,0.000222562,0.000253553,0.000191252,0.00017837,0.000161534,0.000102876,0.000186419,0.000154998
K00656,K00656: formate C-acetyltransferase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,E2.3.1.54 pflD; formate C-acetyltransferase,0.000830797,0.000819054,0.000790711,0.00068161,0.000837082,0.000883991,0.000770068,0.000740264,0.000827347,0.000800102,0.000838518,0.000702034,0.000863075,0.00087853,0.000750718,0.000802859,0.000801456,0.000803678,0.000812444,0.000840475
K00658,K00658: 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,DLST sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase),6.59E-05,7.81E-05,4.82E-05,3.85E-05,6.6E-05,8.54E-05,5.56E-05,7.01E-05,4.63E-05,8.28E-05,0.000105581,6.65E-05,0.000109886,7.17E-05,6.22E-05,9.12E-05,3.76E-05,0.000118193,3.8E-05,6.99E-05
K00688,K00688: starch phosphorylase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E2.4.1.1 glgP PYG; starch phosphorylase,0.000643813,0.000821653,0.000977625,0.00103465,0.000825464,0.000843256,0.000811642,0.000723038,0.000876902,0.00097426,0.000834135,0.000794385,0.000772553,0.000712623,0.000877472,0.000791792,0.000950257,0.000953054,0.000992477,0.000925922
K00689,K00689: dextransucrase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E2.4.1.5; dextransucrase,0,1.72E-05,0,8.86E-06,1.95E-06,1.71E-06,2.72E-06,4.92E-06,1.38E-05,0,0,5.08E-06,2.76E-06,2.64E-06,1.76E-05,1.19E-05,0,1.95E-06,1.77E-06,1.6E-05
K00690,K00690: sucrose phosphorylase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E2.4.1.7; sucrose phosphorylase,6.16E-05,7.36E-05,9.54E-05,9.11E-05,0.000159838,4.71E-05,7.74E-05,0.000114161,0.000119899,0.000113163,8.94E-05,0.000113194,5.35E-05,0.000108776,7.9E-05,0.000130094,9.05E-05,0.000115423,0.000117277,0.000114468
K00691,K00691: maltose phosphorylase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E2.4.1.8 mapA; maltose phosphorylase,1.65E-05,5.92E-05,1.53E-05,1.37E-05,1.52E-05,2.01E-05,2.58E-05,6.03E-05,3.85E-05,2.1E-05,1.7E-05,3.61E-05,8.39E-05,2.57E-05,4.54E-05,4.72E-05,3.07E-05,3.76E-05,2.74E-05,1.86E-05
K00692,K00692: levansucrase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,sacB; levansucrase,0,0,0,1.4E-05,3.67E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54E-06
K00693,K00693: glycogen(starch) synthase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,GYS; glycogen(starch) synthase,9.05E-06,4.49E-05,2.08E-05,2.23E-05,2.45E-05,2.17E-05,2.22E-05,2.07E-05,4.2E-05,4.57E-05,3.04E-05,3.53E-05,4.51E-05,3.32E-05,3.71E-05,2.19E-05,1.84E-05,2.02E-05,1.68E-05,3.63E-05
K00694,K00694: cellulose synthase (UDP-forming),Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,bcsA; cellulose synthase (UDP-forming),5.3E-05,2E-05,1.12E-05,1.35E-05,7.9E-06,2.25E-05,2.56E-05,2.18E-05,1.7E-05,4.08E-05,1.06E-05,2.03E-05,1.02E-05,3.26E-05,2.34E-05,2.73E-05,1.45E-05,2.77E-05,1.19E-05,3.3E-06
K00695,K00695: sucrose synthase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E2.4.1.13; sucrose synthase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83E-06,0,0
K00697,K00697: alphaalpha-trehalose-phosphate synthase (UDP-forming),Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,otsA; trehalose 6-phosphate synthase,5.16E-05,7.9E-05,3.57E-05,7.7E-05,3.89E-05,8.4E-05,3.7E-05,4.27E-05,3.02E-05,5.88E-05,6.89E-05,7.09E-05,5.9E-05,5.79E-05,3.18E-05,3.64E-05,4E-05,3.3E-05,2.99E-05,4.39E-05
K00700,K00700: 14-alpha-glucan branching enzyme,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,glgB; 14-alpha-glucan branching enzyme,0.000710029,0.000719808,0.000768452,0.000787538,0.000762984,0.000758178,0.000965818,0.000677449,0.000847047,0.000735993,0.000733348,0.000690759,0.000713118,0.000751722,0.00081669,0.000687411,0.000789203,0.000735864,0.000887919,0.000779799
K00702,K00702: cellobiose phosphorylase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E2.4.1.20; cellobiose phosphorylase,6.77E-05,0.000264247,0.000279988,0.000339497,0.000161725,0.000123243,0.000244329,0.000167445,0.000251011,0.000217271,0.000185039,0.000154282,0.000158402,0.000150916,0.00029404,0.000171848,0.000269149,0.000184479,0.000228895,0.000179372
K00703,K00703: starch synthase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E2.4.1.21 glgA; starch synthase,0.000489345,0.00077107,0.000757031,0.000848901,0.000712457,0.000681366,0.000738369,0.000670553,0.000696233,0.000764053,0.00078415,0.000680961,0.000762779,0.000725862,0.000748829,0.00067275,0.000721334,0.000714079,0.000764897,0.000669848
K00705,K00705: 4-alpha-glucanotransferase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,malQ; 4-alpha-glucanotransferase,0.000614195,0.000903029,0.000986578,0.00102352,0.000928027,0.000850522,0.00102255,0.000765443,0.000988864,0.00110021,0.00108957,0.000802906,0.000815713,0.000933657,0.000926215,0.00085368,0.000879083,0.000923035,0.00103635,0.000952399
K00754,K00754,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,E2.4.1.-;,0.00296208,0.00353826,0.00287054,0.00222938,0.00369498,0.00303814,0.00367237,0.0034578,0.00352474,0.00371947,0.00355245,0.00331123,0.00407882,0.0042518,0.00329593,0.00346325,0.00282705,0.00344522,0.00281016,0.00368465
K00790,K00790: UDP-N-acetylglucosamine 1-carboxyvinyltransferase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase,0.000733151,0.00103017,0.00108388,0.00119138,0.000994798,0.000895717,0.000868866,0.000883804,0.00116919,0.000922587,0.000891201,0.00105442,0.000985315,0.000816809,0.00105382,0.000859447,0.00121671,0.000852268,0.00114992,0.0008768
K00820,K00820: glucosamine--fructose-6-phosphate aminotransferase (isomerizing),Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,glmS GFPT; glucosamine--fructose-6-phosphate aminotransferase (isomerizing),0.000550364,0.000726022,0.000861864,0.00107363,0.000713432,0.000703028,0.00069226,0.000719468,0.000761711,0.00076375,0.000740114,0.000702041,0.000761868,0.000781912,0.000791861,0.000709289,0.000862126,0.000725383,0.000786625,0.000726313
